,Zip Code,Population,State,City,Longitude,ID,Latitude,Customer ID,Country,Satisfaction Score,Churn Category
47,90254.0,18693.0,0.0,416.0,-118.396336,80.0,33.865320000000004,7398-LXGYX,0.0,1.0,1
48,91030.0,23984.0,0.0,939.0,-118.156957,170.0,34.110444,7594-LZNWR,0.0,,1
49,91202.0,21990.0,0.0,366.0,-118.26753899999999,181.0,34.167926,9122-UMROB,0.0,2.0,3
50,96.19655760304408,24.09703843794352,0.0,366.0,-118.26036,0.8037109099625415,34.136306,6557-BZXLQ,0.0,2.0,3
51,199.2365505609664,50.76170576129389,0.0,811.0,-0.25448878907045624,1.6561371849009865,34.200175,4727-MCYZG,0.0,3.0,5
52,91342.0,81986.0,0.0,972.0,-118.399841,205.0,34.321621,0661-KBKPA,0.0,1.0,3
53,91502.0,11517.0,0.0,543.8756989330461,-118.31003,232.0,34.177267,1544-JJMYL,0.0,1.0,3
54,91606.0,45358.0,0.0,672.0,-118.387125,240.0,34.07335364282677,6178-KFNHS,0.0,1.0,1
55,91710.0,75319.0,0.0,186.0,-117.663025,246.0,33.990646000000005,0480-BIXDE,0.0,3.0,3
56,91711.0,34716.0,0.0,192.0,-117.717863,247.0,34.127621000000005,6797-UCJHZ,0.0,3.0,3
57,92117.0,51213.0,0.0,849.0,-117.199424,368.0,32.825086,6979-TNDEU,0.0,,1
58,214.45993900969833,54.26284748167038,0.0,849.0,-117.199424,1.7864229829419969,32.825086,8241-JUIQO,0.0,2.0,1
59,92122.0,34902.0,0.0,849.0,-117.209774,373.0,32.85723,6754-WKSHP,0.0,,1
60,92028.0,42239.0,0.0,314.0,-115.97453035622141,328.0,34.31206839919362,9693-XMUOB,0.0,3.0,1
61,92397.0,4253.0,0.0,1091.0,-117.61826299999998,486.0,34.358321000000004,2455-USLMV,0.0,3.0,3
62,92567.0,7344.0,0.0,543.3345840180094,-117.102244,521.0,33.827690000000004,2075-PUEPR,0.0,3.0,3
63,92606.0,17621.0,0.0,448.0,-117.82417199999999,537.0,35.14313470847189,4450-YOOHP,0.0,1.0,1
64,60.152399393069295,14.906828578759963,0.0,219.0,-117.862734,0.5041646702310107,33.600986999999996,3012-VFFMN,0.0,3.0,3
65,92655.0,8660.0,0.0,605.0,-117.98588000000001,555.0,33.744439,6077-BDPXA,0.0,,3
66,92661.0,4242.0,0.0,660.0,-117.902304,559.0,33.601309,4821-WQOYN,0.0,2.0,3
67,168.20319645721813,42.46256893075013,0.0,660.0,-117.927024,1.4020657504838938,33.62251,9786-YWNHU,0.0,1.0,3
68,93101.0,31727.0,0.0,879.0,-119.710008,635.0,34.419203,7609-YBPXG,0.0,1.0,1
69,93110.0,15757.0,0.0,879.0,-116.24098225642967,640.0,34.437945,0282-NVSJS,0.0,3.0,3
70,92592.0,46171.0,0.0,982.0,-117.029473,532.0,33.507255,1478-VPOAD,0.0,3.0,1
71,93591.0,6787.0,0.0,720.0,-117.79593,788.0,34.598221,4816-LXZYW,0.0,3.0,1
72,93612.0,33856.0,0.0,201.0,-117.60269516033708,799.0,36.814539,3411-WLRSQ,0.0,3.0,1
73,93615.0,5519.0,0.0,237.0,-119.28548400000001,801.0,36.497895,1335-MXCSE,0.0,3.0,1
74,93621.0,506.0,0.0,273.0,-119.14033799999999,805.0,36.789213000000004,8024-XNAFQ,0.0,1.0,2
75,93933.0,21759.0,0.0,574.236958441163,-121.758398,874.0,35.55250529508439,2777-PHDEI,0.0,2.0,4
76,218.12680054454663,55.18131955193968,0.0,863.0,-120.864443,1.817059864816834,36.125529,7921-BEPCI,0.0,2.0,2
77,94123.0,22920.0,0.0,852.0,-122.436975,931.0,37.800253999999995,3134-DSHVC,0.0,1.0,5
78,94402.0,23393.0,0.0,868.0,-122.317723,946.0,37.556634,0774-IFUVM,0.0,,1
79,94520.0,36186.0,0.0,600.6728374008009,-122.039144,964.0,38.013825,9948-YPTDG,0.0,1.0,1
80,94970.0,781.0,0.0,950.0,-122.65756200000001,1078.0,36.47053889248558,7852-LECYP,0.0,1.0,1
81,95039.0,899.0,0.0,637.0,-121.781632,1102.0,36.863303,6308-CQRBU,0.0,1.0,1
82,95127.0,60620.0,0.0,858.0,-121.79586699999999,1133.0,35.053489525917065,0594-UFTUL,0.0,1.0,1
83,95303.0,809.0,0.0,58.0,-120.672724,1187.0,37.4695,8564-LDKFL,0.0,1.0,2
84,95323.0,1055.0,0.0,418.0,-118.3897099475015,1202.0,37.605926000000004,5808-TOTXO,0.0,1.0,2
85,95488.0,309.0,0.0,1062.0,-123.767578,1310.0,39.724433000000005,2982-IHMFT,0.0,1.0,2
86,95610.0,43718.0,0.0,191.0,-121.271616,1370.0,38.69508,4226-KKDON,0.0,,1
87,95638.0,1745.0,0.0,413.0,-121.12388600000001,1395.0,38.313447,4124-MMETB,0.0,3.0,5
88,95703.0,1526.0,0.0,33.0,-120.98881399999999,1443.0,38.983388,1422-DGUBX,0.0,3.0,2
89,95838.0,34894.0,0.0,835.0,-121.44243300000001,1487.0,38.646096,9101-BWFSS,0.0,,4
90,95920.0,303.0,0.0,551.3802297589018,-121.93637199999999,1502.0,39.449794,2302-OUZXB,0.0,1.0,2
91,95971.0,6189.0,0.0,788.0,-121.04116599999999,1542.0,36.723240522223584,9696-RMYBA,0.0,,1
92,95984.0,73.0,0.0,1012.0,-121.06238400000001,1553.0,40.022184,9626-VFRGG,0.0,1.0,1
93,96006.0,615.0,0.0,3.0,-120.91316100000002,1562.0,41.171578000000004,7883-ROJOC,0.0,1.0,1
94,96080.0,26438.0,0.0,801.0,-122.388361,1619.0,40.186772,1016-DJTSV,0.0,,4
95,96125.0,348.0,0.0,915.0,-120.636358,1654.0,39.600599,7270-BDIOA,0.0,2.0,5
96,239.49714776358232,61.02199218229692,0.0,975.0,-0.3059145029922595,1.9907737871212172,39.241240000000005,1047-NNCBF,0.0,2.0,2
97,90007.0,45025.0,0.0,550.0,-118.28515,7.0,33.46601956399242,5062-CJJKH,0.0,1.0,2
98,92121.0,4258.0,0.0,849.0,-117.202937,372.0,32.898613,6645-MXQJT,0.0,3.0,1
99,90230.0,31963.0,0.0,569.2455454618519,-118.39703999999999,70.0,33.993990999999994,0582-AVCLN,0.0,3.0,4
100,90640.0,62425.0,0.0,625.0,-118.10996200000001,125.0,34.015217,5884-FBCTL,0.0,,2
101,90713.0,27563.0,0.0,508.0,-118.112532,136.0,33.847755,8200-KLNYW,0.0,3.0,4
102,15.333999699130501,3.4755279152636676,0.0,36.0,-118.04773200000001,0.13173860425717332,34.128284,6584-VQMYT,0.0,1.0,2
103,91304.0,49242.0,0.0,603.0383006242853,-118.63265600000001,192.0,34.224377000000004,5843-TTHGI,0.0,3.0,3
104,91381.0,9937.0,0.0,540.6547938808868,-118.615583,221.0,34.364153,3729-OWRVL,0.0,2.0,4
105,171.17626567559182,43.21840728309918,0.0,672.0,-118.40002199999999,1.426795434319885,34.207295,1135-LMECX,0.0,1.0,5
106,91915.0,9278.0,0.0,190.0,-116.97595,298.0,32.605012,6952-OMNWB,0.0,2.0,1
107,175.94731624523519,44.823544094307174,0.0,716.0,-0.22474089331831978,1.4625920364522456,33.384345,7217-JYHOQ,0.0,1.0,1
108,92084.0,44692.0,0.0,1037.0,-117.200024,350.0,34.274712286409844,8884-FEEWR,0.0,,4
109,92210.0,3873.0,0.0,443.0,-114.63042833495962,387.0,33.537646,8755-OGKNA,0.0,3.0,1
110,92241.0,5529.0,0.0,255.0,-116.250973,400.0,33.832799,5501-TVMGM,0.0,1.0,3
111,92382.0,5395.0,0.0,834.0,-117.07683,480.0,34.186211,3211-AAPKX,0.0,1.0,1
112,92408.0,12149.0,0.0,845.0,-117.25810700000001,493.0,34.084909,7439-DKZTW,0.0,3.0,3
113,128.97280170853023,32.459595462764966,0.0,500.0,-117.31820400000001,1.0760438106034351,33.705836,3778-FOAQW,0.0,2.0,1
114,92620.0,26419.0,0.0,574.1303155762268,-116.06600271810727,542.0,33.716136,3976-NLDEZ,0.0,3.0,4
115,92625.0,13422.0,0.0,553.3840954936221,-117.862734,544.0,33.600986999999996,3181-MIZBN,0.0,2.0,4
116,93516.0,2241.0,0.0,102.0,-117.73045,757.0,34.957029999999996,0621-CXBKL,0.0,,5
117,93551.0,34045.0,0.0,591.6774113921765,-118.256358,779.0,34.613476,4598-ZADCK,0.0,1.0,1
118,93627.0,152.0,0.0,411.0,-120.118055,811.0,36.520537,0214-JHPFW,0.0,2.0,4
119,94019.0,17929.0,0.0,399.0,-117.45803785186808,887.0,37.45567,4090-KPJIP,0.0,1.0,3
120,94021.0,148.0,0.0,541.0,-122.26308,889.0,37.266388,6609-MXJHJ,0.0,2.0,1
121,94519.0,18650.0,0.0,213.0,-122.012188,963.0,35.853972634704,1952-DVVSW,0.0,2.0,2
122,94533.0,77683.0,0.0,312.0,-122.02711000000001,970.0,38.287136,2007-QVGAW,0.0,2.0,4
123,94569.0,173.0,0.0,776.0,-122.196821,997.0,38.035707,2696-NARTR,0.0,1.0,3
124,94601.0,54876.0,0.0,686.0,-122.219268,1019.0,37.776523,1897-RCFUM,0.0,3.0,3
125,219.94541392087044,55.6376479916199,0.0,870.0,-122.34263500000002,1.832246535581524,37.980269,7321-ZNSLA,0.0,2.0,3
126,220.69132790023653,55.82715709922017,0.0,873.0,-122.546024,1.8384521941746494,38.018065,8016-ZMGMO,0.0,3.0,1
127,60.94487729051132,15.087580818287917,0.0,221.0,-122.51169399999999,0.5109618308585373,37.924014,2869-ADAWR,0.0,1.0,1
128,95037.0,41707.0,0.0,633.0,-121.649371,1101.0,37.161544,4816-OKWNX,0.0,,1
129,95110.0,18197.0,0.0,858.0,-121.91001899999999,1118.0,37.34667,0932-YIXYU,0.0,1.0,2
130,95348.0,23100.0,0.0,600.0,-120.514191,1219.0,37.40122,8865-TNMNX,0.0,1.0,1
131,95355.0,47613.0,0.0,618.0,-120.94659399999999,1223.0,37.672906,6214-EDAKZ,0.0,3.0,1
132,95388.0,11463.0,0.0,1081.0,-120.59958700000001,1247.0,37.421299,0402-CQAJN,0.0,1.0,2
133,95426.0,1591.0,0.0,205.0,-122.73203000000001,1266.0,38.838088,6048-QBXKL,0.0,,1
134,95628.0,40750.0,0.0,614.3504216927515,-120.39833206976256,1385.0,38.652065,4378-BZYFP,0.0,1.0,4
135,95636.0,659.0,0.0,389.0,-120.522149,1393.0,38.636102,2359-KMGLI,0.0,,2
136,95637.0,228.0,0.0,396.0,-122.196202,1394.0,38.830739,0795-GMVQO,0.0,3.0,5
137,95650.0,11191.0,0.0,547.0,-121.171375,1403.0,38.809175,9821-POOTN,0.0,1.0,3
138,95666.0,5501.0,0.0,756.0,-119.00288593024733,1415.0,36.62242905116377,7682-AZNDK,0.0,,3
139,95939.0,587.0,0.0,295.0,-122.594879,1515.0,39.53222,1763-KUAAW,0.0,1.0,2
140,95987.0,4579.0,0.0,1069.0,-122.284654,1555.0,39.117537,6413-XKKPU,0.0,,3
141,274.94482647887247,69.71975924239679,0.0,1097.0,-121.70606000000001,2.2887374691285842,0.10601766890068494,2386-OWURY,0.0,1.0,2
142,96040.0,397.0,0.0,552.2237182428509,-121.474529,1591.0,40.789799,5693-PIPCS,0.0,1.0,1
143,96088.0,4231.0,0.0,913.0,-121.827524,1624.0,40.497440999999995,7966-YOTQW,0.0,1.0,1
144,90240.0,24908.0,0.0,266.0,-118.120993,72.0,34.05186634235052,6650-VJONK,0.0,1.0,3
145,90263.0,11.0,0.0,571.0,-112.05232150286074,84.0,34.037037,5839-SUYVZ,0.0,3.0,4
146,90272.0,22548.0,0.0,712.0,-112.98785421598929,88.0,34.12348001183764,3055-MJDSB,0.0,1.0,4
147,90808.0,37417.0,0.0,581.2866652185957,-118.11133500000001,156.0,33.823943,8073-IJDCM,0.0,3.0,5
148,160.63251896414863,40.53000582922208,0.0,629.0,-118.230625,1.3391717866167125,34.2112,6769-DYBQN,0.0,,1
149,91107.0,32369.0,0.0,730.0,-118.08735300000001,178.0,34.159007,2789-HQBOU,0.0,,1
150,91108.0,13158.0,0.0,866.0,-118.11291100000001,179.0,34.122671000000004,8915-NNTRC,0.0,1.0,1
151,91384.0,22177.0,0.0,169.0,-118.699048,222.0,34.506627,5553-AOINX,0.0,1.0,1
152,35.92818879060644,8.726708698492802,0.0,120.0,-118.30094199999999,0.30288472903755914,34.188339,6432-TWQLB,0.0,,2
153,77.07446106506023,19.221147739398894,0.0,288.0,-118.046695,0.6447991637367184,34.079934,6295-OSINB,0.0,1.0,2
154,196.13128138747774,49.58498047744975,0.0,774.0,-117.737997,1.6341475740723992,34.083086,1814-WFGVS,0.0,2.0,2
155,214.46103592058694,54.263072007263176,0.0,849.0,-117.232376,1.7864326456942488,32.787836,4236-UJPWO,0.0,1.0,1
156,92109.0,46086.0,0.0,849.0,-117.232376,361.0,32.787836,8473-VUVJN,0.0,3.0,1
157,92126.0,74232.0,0.0,849.0,-117.152162,376.0,32.886925,6349-JDHQP,0.0,,1
158,92126.0,74232.0,0.0,849.0,-117.152162,376.0,32.886925,7021-XSNYE,0.0,1.0,5
159,92126.0,74232.0,0.0,849.0,-117.152162,376.0,32.886925,7184-LRUUR,0.0,1.0,1
160,92399.0,41575.0,0.0,1098.0,-117.011825,488.0,34.045970000000004,3199-XGZCY,0.0,,4
161,92509.0,63999.0,0.0,824.0,-117.447864,503.0,34.004379,6173-GOLSU,0.0,2.0,2
162,92583.0,21349.0,0.0,856.0,-116.924723,525.0,33.796568,3589-PPVKW,0.0,1.0,1
163,92590.0,3070.0,0.0,982.0,-117.219551,530.0,33.475493,2957-JIRMN,0.0,,3
164,92629.0,27730.0,0.0,576.2777998967435,-116.13096407494797,547.0,34.90270986449171,5018-HEKFO,0.0,1.0,1
165,92651.0,25206.0,0.0,495.0,-117.773669,553.0,33.570023,6147-CBCRA,0.0,3.0,1
166,93021.0,32984.0,0.0,630.0,-118.85816899999999,622.0,34.924029007340344,8992-CEUEN,0.0,1.0,2
167,93221.0,13333.0,0.0,309.0,-119.01823300000001,657.0,36.301689,7088-FBAWU,0.0,1.0,3
168,93401.0,27047.0,0.0,864.0,-120.626442,715.0,35.233745,1891-QRQSA,0.0,,3
169,93449.0,8564.0,0.0,759.0,-120.65584199999999,739.0,35.165668,9412-GHEEC,0.0,2.0,3
170,93528.0,207.0,0.0,457.0,-117.63764099999999,764.0,35.363339,9839-ETQOE,0.0,1.0,1
171,92028.0,42239.0,0.0,596.0082666383006,-117.299644,328.0,33.362575,2027-DNKIV,0.0,1.0,1
172,93662.0,26213.0,0.0,579.7983959810836,-119.64228100000001,835.0,36.545322,7394-FKDNK,0.0,3.0,3
173,228.50146335095081,57.8842860996005,0.0,908.0,-119.001021,1.902706495871781,0.08811129971824834,9076-AXYIK,0.0,1.0,1
174,93702.0,47999.0,0.0,349.0,-118.29549804945479,845.0,36.739385,3164-YAXFY,0.0,1.0,3
175,93925.0,1140.0,0.0,189.0,-121.442274,868.0,36.596271,5756-OZRIO,0.0,3.0,3
176,93954.0,521.0,0.0,863.0,-120.864443,878.0,36.125529,0496-AHOOK,0.0,,1
177,94028.0,6601.0,0.0,781.0,-117.00802969033576,894.0,37.369709,9357-UJRUN,0.0,2.0,3
178,94061.0,35737.0,0.0,597.3164745007065,-122.23541399999999,903.0,37.461251000000004,2002-MZHWP,0.0,2.0,3
179,94063.0,32368.0,0.0,807.0,-118.10740705931039,905.0,35.341162383360825,8660-BUETV,0.0,2.0,3
180,149.61798262877517,37.702877997169004,0.0,583.0,-122.11543200000001,1.2478209163197926,38.014457,0853-TWRVK,0.0,1.0,2
181,94558.0,63947.0,0.0,649.0,-122.27011,987.0,34.751659677269295,5914-XRFQB,0.0,2.0,2
182,94801.0,28450.0,0.0,813.0,-122.383941,1042.0,35.72201960475896,1539-LNKHM,0.0,1.0,1
183,94939.0,6773.0,0.0,512.0,-122.53236899999999,1062.0,37.937082000000004,2012-NWRPA,0.0,1.0,1
184,95006.0,10520.0,0.0,104.0,-122.14296100000001,1086.0,37.171727000000004,9629-NHXFW,0.0,,1
185,95008.0,44976.0,0.0,143.0,-119.79449683805994,1088.0,37.279689000000005,1971-DTCZB,0.0,1.0,1
186,95017.0,857.0,0.0,244.0,-117.99903786745479,1092.0,37.114335,1171-TYKUR,0.0,1.0,2
187,95136.0,36944.0,0.0,858.0,-121.851046,1142.0,37.270938,5133-POWUA,0.0,2.0,5
188,272.8170859310416,69.12451803479789,0.0,1086.0,-121.31096399999998,2.2715775964470986,38.169605,2408-TZMJL,0.0,2.0,1
189,95315.0,10159.0,0.0,251.0,-120.76549299999999,1195.0,37.422961,0295-QVKPB,0.0,,1
190,95422.0,13485.0,0.0,569.5800620922878,-122.63177900000001,1262.0,38.965804,8739-QOTTN,0.0,1.0,3
191,90712.0,30173.0,0.0,569.1552438246191,-118.148403,135.0,33.840524,3126-WQMGH,0.0,3.0,3
192,95497.0,752.0,0.0,987.0,-123.43686100000001,1315.0,38.696659000000004,6953-PBDIN,0.0,1.0,1
193,95526.0,695.0,0.0,112.0,-118.62631362263022,1325.0,40.372532,3756-VNWDH,0.0,2.0,1
194,232.14095052951663,58.75117997276734,0.0,920.0,-121.114897,1.9335580579686786,38.470423,9259-PACGQ,0.0,1.0,5
195,95829.0,11396.0,0.0,835.0,-121.334051,1478.0,38.486502,6475-VHUIZ,0.0,1.0,1
196,96044.0,1026.0,0.0,429.0,-122.52769599999999,1593.0,41.962127,0366-NQSHS,0.0,,1
197,96148.0,678.0,0.0,975.0,-120.05476499999999,1669.0,39.241240000000005,0040-HALCW,0.0,,3
198,92121.0,4258.0,0.0,849.0,-117.202937,372.0,32.898613,7916-VCCPB,0.0,2.0,1
199,90059.0,38128.0,0.0,578.1171230221153,-118.249826,51.0,33.656535595993546,2589-AYCRP,0.0,3.0,1
200,71.16388093806823,17.761692504965055,0.0,266.0,-118.140588,0.5952074395455574,0.027450288964196577,8591-TKMZH,0.0,2.0,1
201,90605.0,38181.0,0.0,1067.0,-118.03222199999999,117.0,33.960891,3174-AKMAS,0.0,1.0,4
202,90706.0,72893.0,0.0,68.0,-118.12728899999999,133.0,33.887676,3545-CNWRG,0.0,,4
203,90723.0,55306.0,0.0,609.3925022463758,-118.164432,141.0,33.4879606306898,9103-CXVOK,0.0,2.0,2
204,124.3682446281113,31.281817896463377,0.0,481.0,-118.153729,1.0378146544307005,34.234912,2239-CFOUJ,0.0,1.0,1
205,91331.0,97318.0,0.0,714.0,-118.421314,202.0,34.255441999999995,3023-GFLBR,0.0,2.0,1
206,91354.0,17846.0,0.0,1021.0,-114.14223656150305,212.0,34.457005,6286-ZHAOK,0.0,2.0,4
207,91423.0,29387.0,0.0,911.0,-118.432138,229.0,34.39785073841776,0958-YHXGP,0.0,,2
208,91737.0,23079.0,0.0,793.0,-117.642503,255.0,34.245289,9933-QRGTX,0.0,,5
209,91740.0,25135.0,0.0,567.0112570019037,-117.85505900000001,257.0,34.119363,2080-SRCDE,0.0,3.0,3
210,9.457383205514716,1.9766153946485676,0.0,12.0,-118.12816399999998,0.08290619614163063,34.090925,6993-YCOBK,0.0,2.0,3
211,91948.0,81.0,0.0,640.0,-116.444601,308.0,32.830852,4927-WWOOZ,0.0,,1
212,92078.0,6760.0,0.0,539.5849104207659,-117.166036,347.0,33.119028,9150-KPBJQ,0.0,2.0,3
213,214.45901031617856,54.26269584207159,0.0,849.0,-117.19938,1.7864144207735968,32.76501,0347-UBKUZ,0.0,,1
214,92028.0,42239.0,0.0,314.0,-117.299644,328.0,33.362575,0584-BJQGZ,0.0,2.0,1
215,90034.0,58218.0,0.0,550.0,-118.39961299999999,32.0,33.15077225329414,1024-GUALD,0.0,5.0,0
216,140.75416259477606,35.50857752721604,0.0,550.0,-118.30893300000001,1.173506289620847,0.05428057956561917,7216-KAOID,0.0,4.0,0
217,90064.0,24505.0,0.0,550.0,-118.423573,55.0,34.037251,2996-XAUVF,0.0,3.0,0
218,90067.0,2527.0,0.0,521.257015925075,-118.413959,58.0,34.057496,1955-IBMMB,0.0,,0
219,90241.0,40152.0,0.0,266.0,-118.128628,73.0,33.940884000000004,9356-AXGMP,0.0,4.0,0
220,90247.0,47758.0,0.0,357.0,-118.29796699999999,76.0,33.890853,9796-MVYXX,0.0,,0
221,90250.0,93315.0,0.0,406.0,-118.348083,79.0,33.914775,8590-YFFQO,0.0,4.0,0
222,16.801678421758666,3.8500884197297713,0.0,42.0,-118.08063700000001,0.14393237714601392,33.867593,2823-LKABH,0.0,,0
223,90723.0,55306.0,0.0,727.0,-118.164432,141.0,33.48822046561469,4826-XTSOH,0.0,,0
224,90742.0,1107.0,0.0,522.8674717106851,-118.073596,145.0,33.719221000000005,5204-HMGYF,0.0,3.0,0
225,91709.0,66754.0,0.0,187.0,-117.72564399999999,245.0,33.5836131532275,7295-JOMMD,0.0,4.0,0
226,91710.0,75319.0,0.0,186.0,-117.663025,246.0,33.990646000000005,1704-NRWYE,0.0,,0
227,91761.0,56280.0,0.0,698.0,-117.591528,269.0,34.035602000000004,0564-JJHGS,0.0,3.0,0
228,91767.0,46626.0,0.0,774.0,-117.737997,275.0,34.083086,7369-TRPFD,0.0,3.0,0
229,91775.0,23444.0,0.0,853.0,-114.8938130747487,279.0,34.114771999999995,9026-LHEVG,0.0,4.0,0
230,184.75894081852877,47.07154740273653,0.0,752.0,-0.23599621892002073,1.5358085033888749,32.800671,7449-HVPIV,0.0,,0
231,92028.0,42239.0,0.0,314.0,-117.299644,328.0,33.362575,6656-JWRQX,0.0,,0
232,92036.0,3577.0,0.0,460.0,-116.262854,330.0,32.980678000000005,9305-CDSKC,0.0,5.0,0
233,92067.0,7615.0,0.0,796.0,-114.60821891398238,342.0,33.012751,5519-NPHVG,0.0,5.0,0
234,37.7056237642488,9.237792824495608,0.0,130.0,-115.431225,0.3170822094837291,0.0145502781052556,1098-KFQEC,0.0,3.0,0
235,92234.0,43141.0,0.0,173.0,-116.474131,396.0,33.829583,6702-OHFWR,0.0,4.0,0
236,92316.0,25995.0,0.0,571.7022579277892,-117.39103999999999,443.0,34.824838764965214,3992-YWPKO,0.0,3.0,0
237,92364.0,162.0,0.0,667.0,-114.67230582559355,471.0,35.478736,9741-YLNTD,0.0,,0
