,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
10,2424-WVHPL,1.0,1.0,,0.0,,0.0,,,0.0,0.0,,92129.0,32.961064,,47224.0,0.0,0.0,0.0,20.0,0.0,1.0,44.44,1.0,,2.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,98.55,1842.8,0.0,120.0,,2851.6,3.0,1
11,4342-HFXWS,1.0,0.0,65.0,,1.0,0.0,0.0,0.0,0.0,0.0,87.0,93606.0,36.798882,-120.01951100000001,807.0,0.0,0.0,,,0.0,1.0,2.37,1.0,1.0,,20.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,110.0,4874.8,0.0,0.0,109.02,4983.8200000000015,1.0,1
12,1866-NXPSP,1.0,1.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,902.0,93662.0,36.545322,-119.64228100000001,26213.0,0.0,,1.0,7.0,0.0,1.0,21.91,1.0,1.0,0.0,11.0,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,95.6,644.35,,,153.37,797.72,,1
13,2135-DQWAQ,1.0,0.0,65.0,0.0,1.0,0.0,0.0,,0.0,0.0,944.0,93675.0,36.719141,-119.20267700000001,3146.0,0.0,0.0,0.0,4.0,0.0,1.0,36.93,0.0,1.0,2.0,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,78.85,292.8,0.0,0.0,147.72,440.52,3.0,5
14,1023-BQXZE,1.0,1.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,94514.0,37.83323,-121.60146100000001,10153.0,0.0,0.0,0.0,2.0,5.0,1.0,26.62,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,1.0,44.95,85.15,0.0,0.0,53.24,138.39,2.0,5
15,4078-SAYYN,1.0,,65.0,0.0,1.0,,0.0,0.0,0.0,0.0,874.0,94583.0,37.766556,-121.97678400000001,44078.0,0.0,0.0,,4.0,,1.0,49.5,1.0,,2.0,23.0,0.0,,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,,424.45,0.0,,198.0,622.45,2.0,1
16,8883-GRDWQ,1.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,94710.0,37.872902,-122.30370800000001,8157.0,0.0,0.0,0.0,8.0,5.0,1.0,42.93,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,92.1,729.95,0.0,0.0,343.44,,1.0,1
17,1657-DYMBM,1.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,333.0,94933.0,38.010092,-122.68944199999999,1025.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,43.65,,0.0,0.0,0.0,526.95,1.0,1
18,1618-CFHME,1.0,,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,363.0,95020.0,37.03889,-121.52895500000001,49968.0,0.0,0.0,0.0,,0.0,1.0,3.96,0.0,1.0,2.0,27.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,89.7,1047.7,0.0,0.0,,1091.26,,3
19,1090-ESELR,1.0,0.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,365.0,95232.0,,-120.57930400000001,21.0,0.0,1.0,1.0,3.0,5.0,,3.29,,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,80.4,224.05,0.0,0.0,9.87,,2.0,3
20,4163-KIUHY,1.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,508.0,90712.0,33.840524,-118.148403,30173.0,0.0,,0.0,46.0,0.0,1.0,6.13,0.0,1.0,2.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,281.98,4706.18,2.0,1
21,2165-VOEGB,1.0,1.0,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,63.0,,,-124.049485,,0.0,0.0,0.0,16.0,0.0,1.0,19.18,1.0,1.0,2.0,22.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,1.0,0.0,86.6,1281.0,0.0,0.0,,1587.88,3.0,2
22,5244-IRFIH,1.0,,65.0,,1.0,0.0,0.0,,0.0,0.0,151.0,95923.0,40.171312,-121.120605,86.0,0.0,0.0,,22.0,4.0,1.0,40.18,1.0,1.0,2.0,8.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,2082.95,0.0,100.0,883.96,3066.91,,1
23,2868-SNELZ,1.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,334.0,95942.0,40.077028000000006,,1351.0,0.0,,0.0,15.0,4.0,1.0,,1.0,1.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.65,1146.65,,0.0,695.7,1842.35,3.0,3
24,7801-KICAO,1.0,0.0,76.0,0.0,1.0,0.0,0.0,,0.0,0.0,314.0,92028.0,33.362575,-117.299644,42239.0,0.0,0.0,0.0,3.0,0.0,1.0,30.14,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,45.0,127.1,,,90.42,227.52,3.0,1
25,0014-BMAQU,1.0,1.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,849.0,,32.957195,,,0.0,1.0,,13.0,4.0,1.0,1.47,0.0,1.0,2.0,5.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,,89.05,1169.35,0.0,0.0,19.11,1188.4599999999996,,1
26,7248-VZQLC,1.0,0.0,77.0,0.0,1.0,0.0,,0.0,0.0,0.0,849.0,92130.0,,-117.202542,28201.0,0.0,0.0,,23.0,4.0,1.0,31.17,0.0,1.0,2.0,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,94.75,2293.6,0.0,0.0,716.9100000000002,,2.0,1
27,4316-XCSLJ,1.0,0.0,80.0,0.0,1.0,,0.0,0.0,0.0,0.0,849.0,92130.0,,-117.202542,28201.0,0.0,,1.0,17.0,,1.0,36.82,1.0,1.0,,6.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,85.35,1463.45,0.0,,625.94,2089.390000000001,1.0,1
28,4781-ZXYGU,1.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,,32.957195,-117.202542,,0.0,0.0,,1.0,,,,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,79.1,79.1,,0.0,,121.4,3.0,1
29,7572-KPVKK,1.0,1.0,68.0,0.0,,0.0,0.0,0.0,0.0,0.0,849.0,,32.898613,-117.202937,,0.0,0.0,0.0,1.0,5.0,1.0,39.78,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,50.15,50.15,0.0,0.0,39.78,89.93,2.0,1
30,7398-LXGYX,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,416.0,90254.0,33.865320000000004,-118.396336,18693.0,0.0,0.0,0.0,1.0,5.0,1.0,34.51,0.0,1.0,,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,69.6,0.0,,34.51,104.11,1.0,1
31,7594-LZNWR,1.0,1.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,939.0,91030.0,34.110444,-118.156957,23984.0,0.0,1.0,1.0,32.0,0.0,1.0,,1.0,,2.0,10.0,0.0,,0.0,0.0,,1.0,1.0,1.0,,0.0,0.0,85.3,2661.1,0.0,0.0,1587.2,4248.3,,1
32,9122-UMROB,1.0,,70.0,0.0,1.0,1.0,,0.0,0.0,0.0,366.0,91202.0,34.167926,-118.26753899999999,21990.0,0.0,1.0,1.0,,0.0,0.0,0.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,44.85,2572.95,12.07,0.0,,2560.88,2.0,3
33,6557-BZXLQ,1.0,1.0,71.0,0.0,1.0,,0.0,0.0,0.0,0.0,366.0,,34.136306,-118.26036,,0.0,0.0,0.0,1.0,5.0,,15.28,0.0,1.0,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.1,45.1,,,15.28,,2.0,3
34,0661-KBKPA,1.0,0.0,67.0,0.0,1.0,0.0,,0.0,0.0,0.0,972.0,91342.0,34.321621,-118.399841,81986.0,0.0,0.0,0.0,38.0,0.0,1.0,26.1,,1.0,1.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,57.15,2250.65,0.0,0.0,991.8,3242.4500000000007,1.0,3
35,1544-JJMYL,1.0,0.0,65.0,0.0,1.0,,0.0,0.0,0.0,0.0,,91502.0,34.177267,-118.31003,11517.0,0.0,,,35.0,0.0,1.0,15.98,1.0,,,22.0,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,100.5,3653.35,0.0,0.0,559.3000000000002,4212.65,1.0,3
36,6178-KFNHS,1.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,672.0,91606.0,,-118.387125,45358.0,0.0,0.0,0.0,1.0,5.0,1.0,15.24,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,45.1,45.1,0.0,0.0,15.24,60.34,1.0,1
37,6797-UCJHZ,1.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.0,91711.0,34.127621000000005,-117.717863,34716.0,0.0,,0.0,5.0,5.0,1.0,12.27,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,78.95,,0.0,0.0,61.35,439.75,3.0,3
38,2455-USLMV,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1091.0,92397.0,34.358321000000004,-117.61826299999998,4253.0,0.0,0.0,0.0,1.0,5.0,,18.2,0.0,1.0,2.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.55,70.55,0.0,0.0,18.2,88.75,3.0,3
39,2075-PUEPR,1.0,1.0,72.0,0.0,1.0,1.0,,0.0,0.0,0.0,,92567.0,33.827690000000004,-117.102244,7344.0,0.0,1.0,1.0,7.0,0.0,1.0,,1.0,1.0,2.0,17.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,74.4,527.9,32.46,0.0,62.44,557.88,3.0,3
40,4450-YOOHP,1.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,448.0,92606.0,,-117.82417199999999,17621.0,0.0,0.0,0.0,2.0,0.0,1.0,,1.0,1.0,2.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,88.55,179.25,0.0,,,222.39,1.0,1
41,3012-VFFMN,1.0,0.0,68.0,0.0,1.0,0.0,0.0,,0.0,0.0,219.0,,33.600986999999996,-117.862734,,0.0,0.0,0.0,1.0,0.0,1.0,43.61,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,91.3,91.3,0.0,0.0,43.61,134.91,3.0,3
42,6077-BDPXA,1.0,,75.0,,,1.0,0.0,0.0,0.0,0.0,605.0,92655.0,33.744439,-117.98588000000001,8660.0,0.0,1.0,1.0,7.0,0.0,1.0,16.05,0.0,1.0,2.0,22.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,70.1,,20.23,0.0,,559.67,,3
43,4821-WQOYN,1.0,1.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,660.0,92661.0,33.601309,-117.902304,4242.0,0.0,,1.0,57.0,0.0,1.0,49.91,1.0,1.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,95.25,5427.05,12.59,0.0,2844.87,8259.33,2.0,3
44,9786-YWNHU,1.0,0.0,78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,660.0,,33.62251,-117.927024,,0.0,1.0,4.0,,0.0,1.0,17.35,1.0,,2.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,100.8,100.8,0.0,0.0,17.35,118.15,1.0,3
45,4816-LXZYW,1.0,1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,720.0,93591.0,34.598221,-117.79593,6787.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,1.0,24.45,47.5,0.0,0.0,0.0,47.5,3.0,1
46,3411-WLRSQ,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,201.0,93612.0,36.814539,,33856.0,0.0,0.0,0.0,7.0,0.0,1.0,39.51,1.0,1.0,,13.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,84.8,546.95,0.0,0.0,276.57,823.52,3.0,1
47,1335-MXCSE,1.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.0,93615.0,36.497895,-119.28548400000001,5519.0,0.0,0.0,0.0,31.0,0.0,1.0,39.36,1.0,1.0,2.0,4.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,99.95,3186.65,0.0,0.0,1220.16,4406.81,3.0,1
48,2777-PHDEI,1.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,93933.0,,-121.758398,21759.0,0.0,0.0,,1.0,0.0,1.0,41.2,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,69.5,0.0,80.0,41.2,190.7,2.0,4
49,7921-BEPCI,1.0,1.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,863.0,,36.125529,-120.864443,,0.0,1.0,1.0,36.0,0.0,1.0,24.54,1.0,1.0,2.0,5.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,1.0,1.0,85.25,3132.75,0.0,0.0,,4016.19,2.0,2
50,3134-DSHVC,1.0,1.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,852.0,94123.0,37.800253999999995,-122.436975,22920.0,0.0,0.0,0.0,39.0,3.0,1.0,41.93,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,95.65,3759.05,0.0,150.0,,5544.32,1.0,5
51,0774-IFUVM,1.0,1.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,868.0,94402.0,37.556634,-122.317723,23393.0,0.0,0.0,0.0,3.0,0.0,1.0,30.25,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,76.05,231.8,0.0,0.0,90.75,322.55,,1
52,9948-YPTDG,1.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,94520.0,38.013825,-122.039144,36186.0,0.0,0.0,,1.0,0.0,1.0,33.84,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,69.75,69.75,0.0,0.0,33.84,103.59,1.0,1
53,7852-LECYP,1.0,,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,950.0,94970.0,,-122.65756200000001,781.0,0.0,0.0,0.0,10.0,4.0,1.0,7.51,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,79.25,793.55,0.0,0.0,75.1,868.65,1.0,1
54,6308-CQRBU,1.0,,66.0,0.0,1.0,1.0,0.0,,0.0,0.0,637.0,95039.0,36.863303,-121.781632,899.0,0.0,0.0,0.0,1.0,,1.0,38.78,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,86.05,86.05,0.0,0.0,38.78,124.83,1.0,1
55,0594-UFTUL,1.0,,,0.0,1.0,1.0,0.0,,0.0,0.0,858.0,95127.0,,-121.79586699999999,60620.0,0.0,1.0,1.0,16.0,4.0,1.0,26.12,0.0,,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,74.3,1178.25,0.0,,417.92,,1.0,1
56,8564-LDKFL,1.0,1.0,80.0,0.0,1.0,0.0,0.0,,0.0,0.0,58.0,95303.0,37.4695,-120.672724,809.0,0.0,0.0,0.0,8.0,0.0,1.0,14.89,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,69.7,560.85,0.0,0.0,119.12,679.97,1.0,2
57,2982-IHMFT,1.0,1.0,78.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1062.0,95488.0,39.724433000000005,-123.767578,309.0,0.0,0.0,0.0,41.0,,1.0,22.56,1.0,1.0,2.0,15.0,,0.0,1.0,,,1.0,0.0,1.0,0.0,,0.0,99.8,4259.3,8.88,0.0,924.96,,1.0,2
58,4124-MMETB,1.0,,69.0,0.0,1.0,1.0,0.0,,0.0,0.0,413.0,95638.0,38.313447,-121.12388600000001,1745.0,0.0,1.0,1.0,50.0,0.0,1.0,4.6,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.05,3444.85,0.0,0.0,230.0,3674.85,3.0,5
59,1422-DGUBX,1.0,0.0,78.0,,1.0,0.0,0.0,0.0,0.0,0.0,33.0,95703.0,38.983388,-120.98881399999999,1526.0,0.0,0.0,,2.0,5.0,,5.49,,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,85.55,187.45,0.0,0.0,,198.43,3.0,2
60,2302-OUZXB,1.0,0.0,75.0,0.0,1.0,,0.0,0.0,0.0,0.0,,95920.0,39.449794,-121.93637199999999,303.0,0.0,0.0,0.0,38.0,3.0,1.0,47.39,1.0,1.0,2.0,2.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,99.55,3734.25,0.0,0.0,1800.82,5535.07,1.0,2
61,9626-VFRGG,1.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1012.0,95984.0,40.022184,-121.06238400000001,73.0,0.0,0.0,0.0,,5.0,0.0,0.0,,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.05,25.05,0.0,0.0,0.0,25.05,1.0,1
62,7883-ROJOC,1.0,0.0,70.0,0.0,1.0,1.0,0.0,,0.0,0.0,3.0,96006.0,41.171578000000004,-120.91316100000002,615.0,0.0,1.0,1.0,43.0,2.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,55.55,,0.0,0.0,0.0,2342.2,1.0,1
63,5062-CJJKH,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,550.0,90007.0,,-118.28515,45025.0,0.0,0.0,0.0,1.0,5.0,1.0,18.37,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.45,78.45,0.0,0.0,18.37,96.82,1.0,2
64,6645-MXQJT,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,92121.0,32.898613,-117.202937,4258.0,0.0,,0.0,9.0,5.0,1.0,12.91,1.0,,2.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,762.5,0.0,,116.19,878.69,3.0,1
65,0582-AVCLN,1.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,90230.0,33.993990999999994,-118.39703999999999,31963.0,0.0,0.0,0.0,2.0,0.0,1.0,23.46,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,158.4,0.0,0.0,,205.32,3.0,4
66,8200-KLNYW,1.0,1.0,66.0,0.0,1.0,1.0,,0.0,0.0,0.0,508.0,90713.0,33.847755,-118.112532,27563.0,0.0,0.0,0.0,72.0,,1.0,,1.0,1.0,2.0,2.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,2.0,,0.0,104.15,7689.95,0.0,0.0,434.16,8124.11,3.0,4
67,6584-VQMYT,1.0,1.0,79.0,,1.0,0.0,0.0,0.0,0.0,0.0,36.0,,34.128284,-118.04773200000001,,0.0,0.0,0.0,5.0,0.0,1.0,4.59,0.0,,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,0.0,91.4,449.75,,0.0,22.95,472.7,1.0,2
68,5843-TTHGI,1.0,1.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,91304.0,34.224377000000004,-118.63265600000001,49242.0,0.0,0.0,0.0,1.0,0.0,1.0,28.49,1.0,,2.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,75.35,75.35,0.0,0.0,28.49,103.84,3.0,3
69,3729-OWRVL,1.0,0.0,78.0,0.0,1.0,0.0,0.0,,0.0,0.0,,91381.0,34.364153,-118.615583,9937.0,0.0,0.0,,,0.0,1.0,4.1,1.0,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,84.8,906.85,0.0,,45.1,951.95,2.0,4
70,6952-OMNWB,1.0,1.0,,,1.0,1.0,0.0,,0.0,0.0,190.0,91915.0,32.605012,-116.97595,9278.0,0.0,1.0,2.0,51.0,2.0,,,1.0,1.0,0.0,22.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,0.0,84.2,,,0.0,2222.58,6368.63,2.0,1
71,7217-JYHOQ,1.0,0.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,716.0,,33.384345,,,0.0,1.0,1.0,,5.0,1.0,6.86,0.0,,1.0,20.0,0.0,1.0,0.0,0.0,,,0.0,1.0,,,1.0,50.15,,0.0,0.0,,128.82,1.0,1
72,5501-TVMGM,1.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,255.0,92241.0,33.832799,-116.250973,5529.0,0.0,0.0,0.0,20.0,0.0,1.0,11.82,1.0,1.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,79.15,1520.9,0.0,,236.4,1757.3000000000004,1.0,3
73,3211-AAPKX,1.0,,71.0,0.0,1.0,,0.0,0.0,0.0,0.0,834.0,92382.0,34.186211,-117.07683,5395.0,0.0,1.0,1.0,66.0,0.0,1.0,30.03,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,79.4,5154.6,,,1981.98,7286.58,1.0,1
