,Latitude,Longitude,Population,City,Count,Zip Code,Satisfaction Score,Churn Category
27,37.897753,-119.95303316666667,11889.0,74.0,1.0,94707.0,1.0,3
28,37.872902,-122.30370800000001,8157.0,74.0,1.0,94710.0,1.0,1
29,38.010092,-122.68944199999999,1025.0,333.0,1.0,94933.0,1.0,1
30,37.03889,-121.52895500000001,49968.0,363.0,1.0,95020.0,,3
31,37.28682,-121.723877,15798.0,858.0,1.0,95135.0,,1
32,36.62381083333333,-120.57930400000001,21.0,365.0,1.0,95232.0,2.0,3
33,38.085839,-120.37855,2144.0,209.0,1.0,95310.0,1.0,1
34,33.840524,-118.148403,30173.0,508.0,1.0,90712.0,2.0,1
35,34.9648895,-124.049485,24270.833333333332,63.0,1.0,92800.16666666667,3.0,2
36,40.665952000000004,-120.906379,1447.0,539.0,1.0,95551.0,2.0,3
37,38.544002,-121.68555900000001,648.0,245.0,1.0,95618.0,1.0,1
38,40.171312,-121.120605,86.0,151.0,1.0,95923.0,,1
39,40.077028000000006,-118.9556535,1351.0,334.0,1.0,95942.0,3.0,3
40,33.362575,-117.299644,42239.0,314.0,1.0,92028.0,3.0,1
41,40.704293,-119.89523766666667,1845.0,524.0,1.0,96052.0,2.0,1
42,32.957195,-120.61619766666666,51922.5,849.0,1.0,94319.0,,1
43,34.5257815,-117.202542,28201.0,849.0,1.0,92130.0,2.0,1
44,34.5257815,-117.202542,28201.0,849.0,1.0,92130.0,1.0,1
45,32.957195,-117.202542,17319.5,849.0,1.0,93307.33333333333,3.0,1
46,32.898613,-117.202937,15734.0,849.0,1.0,93538.0,2.0,1
47,33.865320000000004,-118.396336,18693.0,416.0,1.0,90254.0,1.0,1
48,34.110444,-118.156957,23984.0,939.0,1.0,91030.0,,1
49,34.167926,-118.26753899999999,21990.0,366.0,1.0,91202.0,2.0,3
50,34.136306,-118.26036,4460.833333333333,366.0,1.0,93747.16666666667,2.0,3
51,34.200175,-121.2946395,25137.5,811.0,1.0,94767.16666666667,3.0,5
52,34.321621,-118.399841,81986.0,972.0,1.0,91342.0,1.0,3
53,34.177267,-118.31003,11517.0,294.8333333333333,1.0,91502.0,1.0,3
54,34.600066,-118.387125,45358.0,672.0,1.0,91606.0,1.0,1
55,33.990646000000005,-117.663025,75319.0,186.0,1.0,91710.0,3.0,3
56,34.127621000000005,-117.717863,34716.0,192.0,1.0,91711.0,3.0,3
57,32.825086,-117.199424,51213.0,849.0,1.0,92117.0,,1
58,32.825086,-117.199424,26229.666666666668,849.0,1.0,92869.83333333333,2.0,1
59,32.85723,-117.209774,34902.0,849.0,1.0,92122.0,,1
60,34.20850016666666,-118.482315,42239.0,314.0,1.0,92028.0,3.0,1
61,34.358321000000004,-117.61826299999998,4253.0,1091.0,1.0,92397.0,3.0,3
62,33.827690000000004,-117.102244,7344.0,610.3333333333334,1.0,92567.0,3.0,3
63,35.80587216666667,-117.82417199999999,17621.0,448.0,1.0,92606.0,1.0,1
64,33.600986999999996,-117.862734,3466.8333333333335,219.0,1.0,93899.5,3.0,3
65,33.744439,-117.98588000000001,8660.0,605.0,1.0,92655.0,,3
66,33.601309,-117.902304,4242.0,660.0,1.0,92661.0,2.0,3
67,33.62251,-117.927024,7893.166666666667,660.0,1.0,93704.33333333333,1.0,3
68,34.419203,-119.710008,31727.0,879.0,1.0,93101.0,1.0,1
69,34.437945,-119.8208975,15757.0,879.0,1.0,93110.0,3.0,3
70,33.507255,-117.029473,46171.0,982.0,1.0,92592.0,3.0,1
71,34.598221,-117.79593,6787.0,720.0,1.0,93591.0,3.0,1
72,36.814539,-118.569516,33856.0,201.0,1.0,93612.0,3.0,1
73,36.497895,-119.28548400000001,5519.0,237.0,1.0,93615.0,3.0,1
74,36.789213000000004,-119.14033799999999,506.0,273.0,1.0,93621.0,1.0,2
75,36.12123916666667,-121.758398,21759.0,818.3333333333334,1.0,93933.0,2.0,4
76,36.125529,-120.864443,8420.0,863.0,1.0,93945.0,2.0,2
77,37.800253999999995,-122.436975,22920.0,852.0,1.0,94123.0,1.0,5
78,37.556634,-122.317723,23393.0,868.0,1.0,94402.0,,1
79,38.013825,-122.039144,36186.0,409.9334382017108,1.0,94520.0,1.0,1
80,37.4037635,-122.65756200000001,781.0,950.0,1.0,94970.0,1.0,1
81,36.863303,-121.781632,899.0,637.0,1.0,95039.0,1.0,1
82,36.891094833333334,-121.79586699999999,60620.0,858.0,1.0,95127.0,1.0,1
83,37.4695,-120.672724,809.0,58.0,1.0,95303.0,1.0,2
84,37.605926000000004,-120.02905466666668,1055.0,418.0,1.0,95323.0,1.0,2
85,39.724433000000005,-123.767578,309.0,1062.0,1.0,95488.0,1.0,2
86,38.69508,-121.271616,43718.0,191.0,1.0,95610.0,,1
87,38.313447,-121.12388600000001,1745.0,413.0,1.0,95638.0,3.0,5
88,38.983388,-120.98881399999999,1526.0,33.0,1.0,95703.0,3.0,2
89,38.646096,-121.44243300000001,34894.0,835.0,1.0,95838.0,,4
90,39.449794,-121.93637199999999,303.0,333.3333333333333,1.0,95920.0,1.0,2
91,36.85041416666667,-121.04116599999999,6189.0,788.0,1.0,95971.0,,1
92,40.022184,-121.06238400000001,73.0,1012.0,1.0,95984.0,1.0,1
93,41.171578000000004,-120.91316100000002,615.0,3.0,1.0,96006.0,1.0,1
94,40.186772,-122.388361,26438.0,801.0,1.0,96080.0,,4
95,39.600599,-120.636358,348.0,915.0,1.0,96125.0,2.0,5
96,39.241240000000005,-119.56292933333333,4762.833333333333,975.0,1.0,93389.83333333333,2.0,2
97,34.83466216666667,-118.28515,45025.0,550.0,1.0,90007.0,1.0,2
98,32.898613,-117.202937,4258.0,849.0,1.0,92121.0,3.0,1
99,33.993990999999994,-118.39703999999999,31963.0,302.8333333333333,1.0,90230.0,3.0,4
100,34.015217,-118.10996200000001,62425.0,625.0,1.0,90640.0,,2
101,33.847755,-118.112532,27563.0,508.0,1.0,90713.0,3.0,4
102,34.128284,-118.04773200000001,4706.0,36.0,1.0,93439.66666666667,1.0,2
103,34.224377000000004,-118.63265600000001,49242.0,394.4060945389173,1.0,91304.0,3.0,3
104,34.364153,-118.615583,9937.0,744.8333333333334,1.0,91381.0,2.0,4
105,34.207295,-118.40002199999999,13234.833333333334,672.0,1.0,93829.83333333333,1.0,5
106,32.605012,-116.97595,9278.0,190.0,1.0,91915.0,2.0,1
107,33.384345,-120.31183233333333,17632.166666666668,716.0,1.0,95031.33333333333,1.0,1
108,34.80448366666667,-117.200024,44692.0,1037.0,1.0,92084.0,,4
109,33.537646,-118.79814116666668,3873.0,443.0,1.0,92210.0,3.0,1
110,33.832799,-116.250973,5529.0,255.0,1.0,92241.0,1.0,3
111,34.186211,-117.07683,5395.0,834.0,1.0,92382.0,1.0,1
112,34.084909,-117.25810700000001,12149.0,845.0,1.0,92408.0,3.0,3
113,33.705836,-117.31820400000001,7831.5,500.0,1.0,93987.0,2.0,1
114,33.716136,-120.50462583333335,26419.0,531.8333333333334,1.0,92620.0,3.0,4
115,33.600986999999996,-117.862734,13422.0,380.3333333333333,1.0,92625.0,2.0,4
116,34.957029999999996,-117.73045,2241.0,102.0,1.0,93516.0,,5
117,34.613476,-118.256358,34045.0,630.8333333333334,1.0,93551.0,1.0,1
118,36.520537,-120.118055,152.0,411.0,1.0,93627.0,2.0,4
119,37.45567,-120.83513166666667,17929.0,399.0,1.0,94019.0,1.0,3
120,37.266388,-122.26308,148.0,541.0,1.0,94021.0,2.0,1
121,37.21567,-122.012188,18650.0,213.0,1.0,94519.0,2.0,2
122,38.287136,-122.02711000000001,77683.0,312.0,1.0,94533.0,2.0,4
123,38.035707,-122.196821,173.0,776.0,1.0,94569.0,1.0,3
124,37.776523,-122.219268,54876.0,686.0,1.0,94601.0,3.0,3
125,37.980269,-122.34263500000002,18592.666666666668,870.0,1.0,94245.83333333333,2.0,3
126,38.018065,-122.546024,3767.1666666666665,873.0,1.0,94958.83333333333,3.0,1
127,37.924014,-122.51169399999999,11600.166666666666,221.0,1.0,93473.0,1.0,1
128,37.161544,-121.649371,41707.0,633.0,1.0,95037.0,,1
129,37.34667,-121.91001899999999,18197.0,858.0,1.0,95110.0,1.0,2
130,37.40122,-120.514191,23100.0,600.0,1.0,95348.0,1.0,1
131,37.672906,-120.94659399999999,47613.0,618.0,1.0,95355.0,3.0,1
132,37.421299,-120.59958700000001,11463.0,1081.0,1.0,95388.0,1.0,2
133,38.838088,-122.73203000000001,1591.0,205.0,1.0,95426.0,,1
134,38.652065,-119.594945,40750.0,701.3333333333334,1.0,95628.0,1.0,4
135,38.636102,-120.522149,659.0,389.0,1.0,95636.0,,2
136,38.830739,-122.196202,228.0,396.0,1.0,95637.0,3.0,5
137,38.809175,-121.171375,11191.0,547.0,1.0,95650.0,1.0,3
138,36.00070233333334,-119.72852116666667,5501.0,756.0,1.0,95666.0,,3
139,39.53222,-122.594879,587.0,295.0,1.0,95939.0,1.0,2
140,39.117537,-122.284654,4579.0,1069.0,1.0,95987.0,,3
141,35.12064316666667,-121.70606000000001,19414.666666666668,1097.0,1.0,93483.66666666667,1.0,2
142,40.789799,-121.474529,397.0,543.1378902153849,1.0,96040.0,1.0,1
143,40.497440999999995,-121.827524,4231.0,913.0,1.0,96088.0,1.0,1
144,35.8080545,-118.120993,24908.0,266.0,1.0,90240.0,1.0,3
145,34.037037,-118.76878516666666,11.0,571.0,1.0,90263.0,3.0,4
146,35.365032166666666,-119.10919966666667,22548.0,712.0,1.0,90272.0,1.0,4
147,33.823943,-118.11133500000001,37417.0,543.3333333333334,1.0,90808.0,3.0,5
148,34.2112,-118.230625,3466.8333333333335,629.0,1.0,93899.5,,1
149,34.159007,-118.08735300000001,32369.0,730.0,1.0,91107.0,,1
150,34.122671000000004,-118.11291100000001,13158.0,866.0,1.0,91108.0,1.0,1
151,34.506627,-118.699048,22177.0,169.0,1.0,91384.0,1.0,1
152,34.188339,-118.30094199999999,8747.166666666666,120.0,1.0,93966.16666666667,,2
153,34.079934,-118.046695,4112.833333333333,288.0,1.0,93615.5,1.0,2
154,34.083086,-117.737997,18808.833333333332,774.0,1.0,93282.66666666667,2.0,2
155,32.787836,-117.232376,9362.666666666666,849.0,1.0,94578.0,1.0,1
156,32.787836,-117.232376,46086.0,849.0,1.0,92109.0,3.0,1
157,32.886925,-117.152162,74232.0,849.0,1.0,92126.0,,1
158,32.886925,-117.152162,74232.0,849.0,1.0,92126.0,1.0,5
159,32.886925,-117.152162,74232.0,849.0,1.0,92126.0,1.0,1
160,34.045970000000004,-117.011825,41575.0,1098.0,1.0,92399.0,,4
161,34.004379,-117.447864,63999.0,824.0,1.0,92509.0,2.0,2
162,33.796568,-116.924723,21349.0,856.0,1.0,92583.0,1.0,1
163,33.475493,-117.219551,3070.0,982.0,1.0,92590.0,,3
164,37.114002,-120.14533233333333,27730.0,558.1666666666666,1.0,92629.0,1.0,1
165,33.570023,-117.773669,25206.0,495.0,1.0,92651.0,3.0,1
166,35.907367,-118.85816899999999,32984.0,630.0,1.0,93021.0,1.0,2
167,36.301689,-119.01823300000001,13333.0,309.0,1.0,93221.0,1.0,3
168,35.233745,-120.626442,27047.0,864.0,1.0,93401.0,,3
169,35.165668,-120.65584199999999,8564.0,759.0,1.0,93449.0,2.0,3
170,35.363339,-117.63764099999999,207.0,457.0,1.0,93528.0,1.0,1
171,33.362575,-117.299644,42239.0,329.8333333333333,1.0,92028.0,1.0,1
172,36.545322,-119.64228100000001,26213.0,684.4767901702736,1.0,93662.0,3.0,3
173,37.43561999999999,-119.001021,13022.5,908.0,1.0,94289.66666666667,1.0,1
174,36.739385,-119.04388600000001,47999.0,349.0,1.0,93702.0,1.0,3
175,36.596271,-121.442274,1140.0,189.0,1.0,93925.0,3.0,3
176,36.125529,-120.864443,521.0,863.0,1.0,93954.0,,1
177,37.369709,-119.6580785,6601.0,781.0,1.0,94028.0,2.0,3
178,37.461251000000004,-122.23541399999999,35737.0,636.0994464993325,1.0,94061.0,2.0,3
179,35.257261666666665,-118.570045,32368.0,807.0,1.0,94063.0,2.0,3
180,38.014457,-122.11543200000001,16095.666666666666,583.0,1.0,94064.16666666667,1.0,2
181,37.69842066666667,-122.27011,63947.0,649.0,1.0,94558.0,2.0,2
182,37.165096166666665,-122.383941,28450.0,813.0,1.0,94801.0,1.0,1
183,37.937082000000004,-122.53236899999999,6773.0,512.0,1.0,94939.0,1.0,1
184,37.171727000000004,-122.14296100000001,10520.0,104.0,1.0,95006.0,,1
185,37.279689000000005,-118.23314166666667,44976.0,143.0,1.0,95008.0,1.0,1
186,37.114335,-119.0130615,857.0,244.0,1.0,95017.0,1.0,2
187,37.270938,-121.851046,36944.0,858.0,1.0,95136.0,2.0,5
188,38.169605,-121.31096399999998,16371.0,1086.0,1.0,93891.16666666667,2.0,1
189,37.422961,-120.76549299999999,10159.0,251.0,1.0,95315.0,,1
190,38.965804,-122.63177900000001,13485.0,402.95356607007824,1.0,95422.0,1.0,3
191,33.840524,-118.148403,30173.0,524.8333333333334,1.0,90712.0,3.0,3
192,38.696659000000004,-123.43686100000001,752.0,987.0,1.0,95497.0,1.0,1
193,40.372532,-120.71703583333333,695.0,112.0,1.0,95526.0,2.0,1
194,38.470423,-121.114897,6330.833333333333,920.0,1.0,93157.16666666667,1.0,5
195,38.486502,-121.334051,11396.0,835.0,1.0,95829.0,1.0,1
196,41.962127,-122.52769599999999,1026.0,429.0,1.0,96044.0,,1
197,39.241240000000005,-120.05476499999999,678.0,975.0,1.0,96148.0,,3
198,32.898613,-117.202937,4258.0,849.0,1.0,92121.0,2.0,1
199,38.191402333333336,-118.249826,38128.0,562.0,1.0,90059.0,3.0,1
200,35.2208165,-118.140588,17245.333333333332,266.0,1.0,93858.66666666667,2.0,1
201,33.960891,-118.03222199999999,38181.0,1067.0,1.0,90605.0,1.0,4
202,33.887676,-118.12728899999999,72893.0,68.0,1.0,90706.0,,4
203,36.23715983333334,-118.164432,55306.0,721.1666666666666,1.0,90723.0,2.0,2
204,34.234912,-118.153729,8078.0,481.0,1.0,93790.66666666667,1.0,1
205,34.255441999999995,-118.421314,97318.0,714.0,1.0,91331.0,2.0,1
206,34.457005,-118.19241383333333,17846.0,1021.0,1.0,91354.0,2.0,4
207,35.18056,-118.432138,29387.0,911.0,1.0,91423.0,,2
208,34.245289,-117.642503,23079.0,793.0,1.0,91737.0,,5
209,34.119363,-117.85505900000001,25135.0,454.3333333333333,1.0,91740.0,3.0,3
210,34.090925,-118.12816399999998,26371.666666666668,12.0,1.0,93404.16666666667,2.0,3
211,32.830852,-116.444601,81.0,640.0,1.0,91948.0,,1
212,33.119028,-117.166036,6760.0,622.7211814222971,1.0,92078.0,2.0,3
213,32.76501,-117.19938,4706.0,849.0,1.0,93439.66666666667,,1
214,33.362575,-117.299644,42239.0,314.0,1.0,92028.0,2.0,1
215,34.52270333333333,-118.39961299999999,58218.0,550.0,1.0,90034.0,5.0,0
216,34.06922616666667,-118.30893300000001,44485.5,550.0,1.0,91058.33333333333,4.0,0
217,34.037251,-118.423573,24505.0,550.0,1.0,90064.0,3.0,0
218,34.057496,-118.413959,2527.0,545.8333333333334,1.0,90067.0,,0
219,33.940884000000004,-118.128628,40152.0,266.0,1.0,90241.0,4.0,0
220,33.890853,-118.29796699999999,47758.0,357.0,1.0,90247.0,,0
221,33.914775,-118.348083,93315.0,406.0,1.0,90250.0,4.0,0
222,33.867593,-118.08063700000001,10142.166666666666,42.0,1.0,93998.33333333333,,0
223,35.851338,-118.164432,55306.0,727.0,1.0,90723.0,,0
224,33.719221000000005,-118.073596,1107.0,847.3333333333334,1.0,90742.0,3.0,0
225,35.0155435,-117.72564399999999,66754.0,187.0,1.0,91709.0,4.0,0
226,33.990646000000005,-117.663025,75319.0,186.0,1.0,91710.0,,0
227,34.035602000000004,-117.591528,56280.0,698.0,1.0,91761.0,3.0,0
228,34.083086,-117.737997,46626.0,774.0,1.0,91767.0,3.0,0
229,34.114771999999995,-118.15243083333333,23444.0,853.0,1.0,91775.0,4.0,0
230,32.800671,-119.90705083333333,25578.833333333332,752.0,1.0,94040.5,,0
231,33.362575,-117.299644,42239.0,314.0,1.0,92028.0,,0
232,32.980678000000005,-116.262854,3577.0,460.0,1.0,92036.0,5.0,0
233,33.012751,-118.16394833333334,7615.0,796.0,1.0,92067.0,5.0,0
234,36.378775166666664,-115.431225,15253.166666666666,130.0,1.0,94770.33333333333,3.0,0
235,33.829583,-116.474131,43141.0,173.0,1.0,92234.0,4.0,0
236,37.131239,-117.39103999999999,25995.0,678.6666666666666,1.0,92316.0,3.0,0
237,35.478736,-117.98338933333334,162.0,667.0,1.0,92364.0,,0
238,33.923149,-117.244933,61205.0,632.0,1.0,92553.0,3.0,0
239,33.787298,-117.320676,36817.0,741.0,1.0,92570.0,4.0,0
240,33.653338,-117.178271,5493.166666666667,597.0,1.0,93739.33333333333,5.0,0
241,33.570023,-118.51797016666667,25206.0,495.0,1.0,92651.0,,0
242,33.712036,-117.95011299999999,54548.0,342.0,1.0,92708.0,4.0,0
243,33.807864,-117.923782,18873.333333333332,23.0,1.0,94160.0,3.0,0
244,34.227846,-120.58390883333334,42853.0,735.6666666666666,1.0,93010.0,3.0,0
245,34.312945,-118.85816899999999,32984.0,630.0,1.0,93021.0,3.0,0
246,34.297628,-119.014627,7893.166666666667,930.0,1.0,93704.33333333333,5.0,0
247,35.451402,-119.488413,2078.0,126.0,1.0,93206.0,4.0,0
248,35.957019,-119.330928,4198.0,761.0,1.0,93256.0,3.0,0
249,35.383937,-119.02042800000001,12963.0,56.0,1.0,93301.0,3.0,0
250,35.140938,-119.15680966666669,25126.0,56.0,1.0,93313.0,,0
251,34.70434,-120.02609,1317.0,554.0,1.0,93441.0,4.0,0
252,34.630356,-120.032564,5710.0,889.0,1.0,93460.0,4.0,0
253,37.653946999999995,-118.82678066666666,340.0,73.0,1.0,93512.0,5.0,0
254,37.045840000000005,-118.397236,13309.0,89.0,1.0,93514.0,,0
255,36.2928415,-119.67248300000001,5635.0,343.0,1.0,93625.0,,0
256,36.749403,-119.78757399999999,13858.0,349.0,1.0,93701.0,3.0,0
257,37.349546000000004,-118.569516,18486.0,549.0,1.0,94022.0,5.0,0
258,37.601248,-118.76561683333334,20350.0,609.0,1.0,94030.0,3.0,0
259,37.786031,-122.437301,33122.0,852.0,1.0,94115.0,4.0,0
260,37.736534999999996,-122.45732,20643.0,852.0,1.0,94127.0,4.0,0
261,38.050558,-121.646924,2379.0,76.0,1.0,94511.0,5.0,0
262,37.572272999999996,-119.57299633333334,66543.0,346.0,1.0,94536.0,3.0,0
263,37.750553000000004,-122.197175,30751.0,601.4620208870888,1.0,94621.0,4.0,0
264,36.499183333333335,-122.27568400000001,19763.0,74.0,1.0,94703.0,,0
265,38.325599,-120.22937883333333,3777.0,739.0,1.0,94951.0,3.0,0
266,37.921137,-119.6970475,781.0,950.0,1.0,94970.0,4.0,0
267,36.363913833333335,-122.10000600000001,1007.0,438.6666666666667,1.0,95007.0,,0
268,36.784481,-119.61807683333335,8582.0,172.0,1.0,95012.0,5.0,0
269,37.333851,-121.891147,561.0,858.0,1.0,95113.0,3.0,0
270,38.128087,-121.4078,22073.0,538.0,1.0,95242.0,3.0,0
271,38.192608,-120.7236025,11175.0,1039.0,1.0,92847.5,3.0,0
272,37.394411,-120.12726200000002,13117.0,174.0,1.0,93254.16666666667,3.0,0
273,39.225694,-123.717354,1054.0,10.0,1.0,95410.0,,0
274,37.331456833333334,-123.358701,91.0,264.0,1.0,95429.0,3.0,0
275,39.045246,-122.743181,175.0,368.0,1.0,95443.0,4.0,0
276,38.93496,-119.35300083333334,35252.0,465.0,1.0,94457.33333333333,4.0,0
277,37.793775,-123.767578,309.0,1062.0,1.0,95488.0,5.0,0
278,38.734997,-121.463719,6197.0,298.0,1.0,95626.0,,0
279,38.419088,-122.02456799999999,8583.666666666666,1020.0,1.0,94594.0,3.0,0
280,38.748315999999996,-120.67551200000001,4829.0,141.0,1.0,95709.0,5.0,0
281,38.784329,-121.373245,25418.0,830.0,1.0,95747.0,3.0,0
282,38.550722,-121.457314,14966.0,835.0,1.0,95817.0,3.0,0
283,38.53508,-121.444144,37031.0,835.0,1.0,95820.0,3.0,0
284,35.396700833333334,-118.41755083333334,1237.0,117.0,1.0,95919.0,4.0,0
285,39.432127,-121.09928700000002,632.0,343.8333333333333,1.0,95922.0,4.0,0
286,39.117537,-122.284654,8417.166666666666,1069.0,1.0,93416.33333333333,,0
287,41.528541,-122.955018,3640.3333333333335,383.0,1.0,93854.0,3.0,0
288,33.362575,-117.299644,42239.0,314.0,1.0,92028.0,,0
289,34.044271,-118.18523700000001,55668.0,545.8333333333334,1.0,90063.0,4.0,0
290,35.85637933333334,-118.236773,29825.0,212.0,1.0,90222.0,3.0,0
291,33.97803,-118.217141,78114.0,434.0,1.0,90255.0,5.0,0
292,33.956445,-118.35863400000001,37527.0,445.0,1.0,90301.0,,0
293,36.4121595,-118.00896100000001,23811.666666666668,488.0,1.0,93956.66666666667,,0
294,34.015217,-118.10996200000001,62425.0,540.8333333333334,1.0,90640.0,5.0,0
295,35.28825666666667,-118.23850800000001,16910.0,366.0,1.0,91208.0,5.0,0
296,34.238208,-118.55028999999999,25751.0,675.0,1.0,91324.0,3.0,0
297,34.231053,-118.338307,46639.0,963.0,1.0,91352.0,,0
298,34.157137,-118.548511,27424.0,977.0,1.0,91356.0,4.0,0
299,34.165783000000005,-118.399795,27453.0,1027.0,1.0,91607.0,3.0,0
300,34.049172,-118.115022,26933.0,627.0,1.0,91755.0,3.0,0
301,33.200369,-116.19231299999998,2863.0,103.0,1.0,92004.0,5.0,0
302,33.22784,-118.09143383333334,44692.0,1037.0,1.0,92084.0,3.0,0
303,33.752938,-116.23005500000001,2743.0,492.8333333333333,1.0,92203.0,,0
304,33.537646,-118.79814116666668,3873.0,443.0,1.0,92210.0,4.0,0
305,33.548869,-117.34571766666667,36149.0,647.0,1.0,92562.0,3.0,0
306,33.475493,-117.219551,3070.0,982.0,1.0,92590.0,,0
307,33.738543,-120.041094,15602.333333333334,1011.0,1.0,93309.16666666667,4.0,0
308,33.930199,-117.862898,34055.0,109.0,1.0,92821.0,,0
309,33.881158,-117.85478300000001,48170.0,762.0,1.0,92870.0,3.0,0
310,34.205504,-118.99311100000001,8747.166666666666,139.0,1.0,93966.16666666667,3.0,0
311,34.581308,-118.93194799999999,15492.333333333334,692.0,1.0,93805.66666666667,3.0,0
312,34.110124,-119.100972,25634.0,777.0,1.0,93041.0,4.0,0
313,34.406256,-118.92632783333333,10986.0,879.0,1.0,93109.0,5.0,0
314,35.865795,-118.69758999999999,226.0,133.0,1.0,93207.0,3.0,0
315,36.385818,-119.22424299999999,4517.0,450.0,1.0,93235.0,3.0,0
316,36.175255,-119.813805,1729.0,954.0,1.0,93266.0,4.0,0
317,34.757477,-120.55050700000001,6165.0,543.0,1.0,93437.0,,0
318,36.16967066666667,-120.60866100000001,2666.0,869.0,1.0,93451.0,,0
319,35.151491,-117.92759699999999,8316.0,132.0,1.0,93505.0,3.0,0
320,34.613476,-118.256358,34045.0,720.0,1.0,93551.0,3.0,0
321,37.375816,-119.739935,1968.0,6.0,1.0,93601.0,3.0,0
322,36.917652000000004,-119.59375700000001,46858.0,201.0,1.0,93611.0,,0
323,37.027663000000004,-119.69056,5025.333333333333,350.0,1.0,94178.16666666667,,0
324,36.478239,-119.52136999999999,14088.0,473.0,1.0,93631.0,4.0,0
325,37.290606,-119.216328,20000.166666666668,573.0,1.0,95308.66666666667,4.0,0
326,36.545353000000006,-119.33853500000001,306.0,960.0,1.0,93666.0,3.0,0
327,36.624338,-121.615669,13027.0,838.0,1.0,93908.0,5.0,0
328,37.266388,-122.26308,148.0,542.4033879578876,1.0,94021.0,,0
329,37.449551,-122.18376200000002,39062.0,598.0,1.0,94025.0,4.0,0
330,37.499411,-122.19631799999999,15551.333333333334,539.5,1.0,94126.83333333333,3.0,0
331,37.708327000000004,-122.083473,24069.166666666668,392.5,1.0,93603.66666666667,,0
332,37.114335,-122.23716200000001,857.0,244.0,1.0,95017.0,3.0,0
333,37.089110999999995,-120.42226866666667,8728.0,319.0,1.0,95018.0,3.0,0
334,37.873283,-121.29203400000002,5094.0,347.0,1.0,95231.0,3.0,0
335,36.55286483333333,-120.66526999999999,55.0,230.0,1.0,95312.0,,0
336,38.121601,-120.13391499999999,3640.3333333333335,602.0,1.0,93854.0,,0
337,37.529656,-120.85435700000001,24708.0,1010.0,1.0,95382.0,3.0,0
338,38.107440999999994,-119.95090050000002,4848.0,1013.0,1.0,95383.0,,0
339,38.578807,-123.19338,1575.0,176.0,1.0,95421.0,3.0,0
340,39.045246,-122.743181,175.0,368.0,1.0,95443.0,,0
341,36.6277795,-122.770679,27345.5,560.0,1.0,92036.5,5.0,0
342,40.210895,-123.86,867.0,615.0,1.0,95553.0,4.0,0
343,41.444606,-123.47189499999999,202.0,696.3565076771532,1.0,95568.0,4.0,0
344,38.392821000000005,-121.799917,18529.0,260.0,1.0,95620.0,4.0,0
345,38.349195,-121.902943,171.0,297.0,1.0,95625.0,,0
346,38.809175,-121.171375,11191.0,547.0,1.0,95650.0,5.0,0
347,38.53508,-121.444144,37031.0,835.0,1.0,95820.0,5.0,0
348,37.330051,-121.49685500000001,9063.0,835.0,1.0,95832.0,4.0,0
349,38.619049,-121.517552,31422.0,835.0,1.0,95833.0,3.0,0
350,36.77660866666666,-121.346321,20993.0,835.0,1.0,95841.0,3.0,0
351,39.203817,-121.19583999999999,9752.0,523.3333333333334,1.0,95946.0,4.0,0
