,Zip Code,Population,Dependents,Gender,Senior Citizen,Under 30,State,City,Longitude,ID,Number of Dependents,Married,Count,Latitude,Customer ID,Country,Age,Satisfaction Score,Churn Category
10,92122.0,34902.0,0.0,1.0,1.0,0.0,0.0,849.0,-117.209774,373.0,0.0,1.0,1.0,32.85723,9540-JYROE,0.0,1.7368195856323208,1.0,1
11,92274.0,17018.0,0.0,0.0,1.0,0.0,0.0,988.0,-115.25282796312166,421.0,0.0,0.0,1.0,33.53604,9609-BENEA,0.0,80.0,2.0,2
12,92544.0,39264.0,0.0,0.0,1.0,0.0,0.0,412.0,-116.49627551618944,510.0,0.0,0.0,1.0,33.644585,0479-HMSWA,0.0,77.0,1.0,1
13,92571.0,26357.0,0.0,0.0,1.0,0.0,0.0,573.7489564090315,-117.20166599999999,523.0,0.0,1.0,1.0,34.914216983994486,7750-EYXWZ,0.0,80.0,1.0,3
14,242.04693951815148,61.28817685589602,0.0,1.0,0.3642465307032736,0.0,0.0,961.0,-119.60136999999999,2.015770504282775,0.0,0.6511874562633273,1.0,34.420998,7929-DMBCV,0.0,75.0,2.0,1
15,93208.0,191.0,0.0,0.707667945709529,1.0,0.0,0.0,142.0,-118.591951,650.0,0.5910481354727378,1.0,1.0,36.057458000000004,5614-DNZCE,0.0,75.0,1.0,1
16,92592.0,46171.0,0.0,1.0,1.0,0.0,0.0,982.0,-117.029473,532.0,0.0,0.0,1.0,33.507255,2550-AEVRU,0.0,76.0,,1
17,92129.0,47224.0,0.0,1.0,1.0,0.0,0.0,849.0,-117.13491699999999,379.0,0.0,1.0,1.0,34.229197556105746,7207-RMRDB,0.0,72.0,3.0,5
18,92129.0,47224.0,0.016591294367395867,1.0,0.003450116521253804,0.0,0.0,604.5588889340607,-116.30692257065242,379.0,0.040411032795696314,0.0,1.0,32.961064,2424-WVHPL,0.0,1.181190496755601,3.0,1
19,93606.0,807.0,0.0,0.0,1.0,0.1114643871216595,0.0,87.0,-120.01951100000001,794.0,0.0,0.0,1.0,36.798882,4342-HFXWS,0.0,65.0,1.0,1
20,93662.0,26213.0,0.0,1.0,1.0,0.0,0.0,902.0,-119.64228100000001,835.0,0.0,1.0,1.0,36.545322,1866-NXPSP,0.0,74.0,,1
21,93675.0,3146.0,0.0,0.0,1.0,0.0,0.0,944.0,-119.20267700000001,843.0,0.48232418200646565,0.0,1.0,36.719141,2135-DQWAQ,0.0,65.0,3.0,5
22,94512.0,138.0,0.0,1.0,1.0,0.0,0.0,88.0,-121.838298,957.0,0.0,0.0,1.0,38.140719,8883-ANODQ,0.0,71.0,,5
23,94514.0,10153.0,0.0,1.0,1.0,0.0,0.0,127.0,-121.60146100000001,959.0,0.0,0.0,1.0,37.83323,1023-BQXZE,0.0,80.0,2.0,5
24,94550.0,75929.0,0.0,1.0,1.0,0.0,0.0,664.3730942400877,-121.65956200000001,982.0,0.0,1.0,1.3433038168049742,37.571748,7596-IIWYC,0.0,73.0,1.0,1
25,94583.0,44078.0,0.0,0.6069376932443049,1.0,0.0,0.0,874.0,-121.97678400000001,1006.0,0.0,0.5629306446848361,1.0,37.766556,4078-SAYYN,0.0,65.0,2.0,1
26,94588.0,28568.0,0.0,1.0,1.0,0.0,0.0,769.0,-121.91206100000001,1010.0,0.5927855768043669,0.6670814427448073,1.3886732000222657,37.685052,2884-GBPFB,0.0,75.0,1.0,1
27,94707.0,11889.0,0.24687409197070356,0.0,1.0,0.0,0.0,74.0,-118.06422080672534,1038.0,0.0,1.0,1.0,37.897753,4355-CVPVS,0.0,68.0,1.0,3
28,94710.0,8157.0,0.0,0.0,1.0,0.0,0.0,74.0,-122.30370800000001,1041.0,0.0,0.0,1.0,37.872902,8883-GRDWQ,0.0,71.0,1.0,1
29,94933.0,1025.0,0.0,1.0,1.0,0.0,0.0,333.0,-122.68944199999999,1059.0,0.0,0.0,1.0,38.010092,1657-DYMBM,0.0,77.0,1.0,1
30,95020.0,49968.0,0.0,0.6330281339155891,1.0,0.0,0.0,363.0,-121.52895500000001,1095.0,0.0,0.0,1.0,37.03889,1618-CFHME,0.0,68.0,,3
31,95135.0,15798.0,0.2639882605198162,0.0,1.0,0.0,0.0,858.0,-121.723877,1141.0,0.0,1.0,1.0,37.28682,6674-KVJHG,0.0,73.0,,1
32,95232.0,21.0,0.0,0.0,1.0,0.0,0.0,365.0,-120.57930400000001,1169.0,0.0,1.0,1.0,36.58905847998136,1090-ESELR,0.0,74.0,2.0,3
33,95310.0,2144.0,0.0,1.0,1.0,0.0,0.0,209.0,-120.37855,1191.0,0.0,0.0,0.012179178224733127,38.085839,5286-YHCVC,0.0,0.6089204388484634,1.0,1
34,90712.0,30173.0,0.0,0.0,1.0,0.0,0.0,508.0,-118.148403,135.0,0.0,0.0,1.0,33.840524,4163-KIUHY,0.0,73.0,2.0,1
35,21.727342229251786,5.1346560397489265,0.0,1.0,0.37036313779123897,0.0,0.0,63.0,-124.049485,0.18458305846470197,0.0,0.0,1.0,0.008390883528494463,2165-VOEGB,0.0,76.0,3.0,2
36,95551.0,1447.0,0.0,0.0,1.0,0.0,0.0,539.0,-118.69148324541406,1340.0,0.5731107727943217,0.661440461043824,1.0,40.665952000000004,2612-PHGOX,0.0,75.0,2.0,3
37,95618.0,648.0,0.0,0.0,1.0,0.0,0.0,245.0,-121.68555900000001,1376.0,0.0,0.0,1.0,38.544002,7134-MJPDY,0.0,73.0,1.0,1
38,95923.0,86.0,0.0,0.610702762343732,1.0,0.11733538789212725,0.0,151.0,-121.120605,1504.0,0.49101192834750584,0.0,1.0,40.171312,5244-IRFIH,0.0,65.0,,1
39,95942.0,1351.0,0.0,1.0,1.0,0.0,0.0,334.0,-119.17371714636695,1517.0,0.0,0.0,1.0,40.077028000000006,2868-SNELZ,0.0,70.0,3.0,3
40,92028.0,42239.0,0.0,0.0,1.0,0.0,0.0,314.0,-117.299644,328.0,0.5619497557439505,0.0,1.0,33.362575,7801-KICAO,0.0,76.0,3.0,1
41,96052.0,1845.0,0.0,1.0,1.0,0.0,0.0,524.0,-119.33296604611624,1599.0,0.0,1.0,1.4165739413047789,40.704293,0196-JTUQI,0.0,77.0,2.0,1
42,208.52804191945205,53.13302016423232,0.0,1.0,1.0,0.0,0.0,849.0,-0.2663570803555539,1.7333320929939442,0.0,1.0,1.0,32.957195,0014-BMAQU,0.0,76.0,,1
43,92130.0,28201.0,0.2677783602499352,0.0,1.0,0.0,0.0,849.0,-117.202542,380.0,0.0,0.0,1.0,34.69925610234867,7248-VZQLC,0.0,77.0,2.0,1
44,92130.0,28201.0,0.0,0.0,1.0,0.0,0.0,849.0,-117.202542,380.0,0.0,0.6897355894462446,1.0,34.69925610234867,4316-XCSLJ,0.0,80.0,1.0,1
45,214.46213447664974,54.26321012432419,0.0,1.0,1.0,0.0,0.0,849.0,-117.202542,1.7864431829820315,0.0,0.0,1.0,32.957195,4781-ZXYGU,0.0,65.0,3.0,1
46,214.46125108935922,54.26306648553313,0.0,1.0,0.3311667124557979,0.0,0.0,849.0,-117.202937,1.7864350325389198,0.0,0.0,1.0,32.898613,7572-KPVKK,0.0,68.0,2.0,1
47,90254.0,18693.0,0.0,0.0,1.0,0.0,0.0,416.0,-118.396336,80.0,0.0,0.0,1.0,33.865320000000004,7398-LXGYX,0.0,72.0,1.0,1
48,91030.0,23984.0,0.0,1.0,1.0,0.0,0.0,939.0,-118.156957,170.0,0.0,1.0,1.0,34.110444,7594-LZNWR,0.0,76.0,,1
49,91202.0,21990.0,0.25653296716473445,0.6558354352537149,1.0,0.0,0.0,366.0,-118.26753899999999,181.0,0.0,1.0,1.0,34.167926,9122-UMROB,0.0,70.0,2.0,3
50,96.19655760304408,24.09703843794352,0.0,1.0,1.0,0.0,0.0,366.0,-118.26036,0.8037109099625415,0.0,0.6156645237057262,1.0,34.136306,6557-BZXLQ,0.0,71.0,2.0,3
51,199.2365505609664,50.76170576129389,0.0,1.0,0.36107155545478525,0.0,0.0,811.0,-0.25448878907045624,1.6561371849009865,0.5789250553618137,0.0,1.3858364875190317,34.200175,4727-MCYZG,0.0,75.0,3.0,5
52,91342.0,81986.0,0.23355002315170972,0.0,1.0,0.0,0.0,972.0,-118.399841,205.0,0.0,0.0,1.0,34.321621,0661-KBKPA,0.0,67.0,1.0,3
53,91502.0,11517.0,0.0,0.0,1.0,0.0,0.0,543.8756989330461,-118.31003,232.0,0.0,0.5610102299311277,1.0,34.177267,1544-JJMYL,0.0,65.0,1.0,3
54,91606.0,45358.0,0.0,0.0,1.0,0.0,0.0,672.0,-118.387125,240.0,0.0,0.0,1.0,34.07335364282677,6178-KFNHS,0.0,80.0,1.0,1
55,91710.0,75319.0,0.0,1.0,0.343619761486213,0.0,0.0,186.0,-117.663025,246.0,0.0,1.0,1.3074753071498857,33.990646000000005,0480-BIXDE,0.0,71.0,3.0,3
56,91711.0,34716.0,0.0,0.0,1.0,0.0,0.0,192.0,-117.717863,247.0,0.0,0.0,1.0,34.127621000000005,6797-UCJHZ,0.0,70.0,3.0,3
57,92117.0,51213.0,0.0,1.0,1.0,0.0,0.0,849.0,-117.199424,368.0,0.0,0.6757363581461142,1.0,32.825086,6979-TNDEU,0.0,78.0,,1
58,214.45993900969833,54.26284748167038,0.0,0.0,1.0,0.0,0.0,849.0,-117.199424,1.7864229829419969,0.0,0.0,1.0,32.825086,8241-JUIQO,0.0,73.0,2.0,1
59,92122.0,34902.0,0.0,0.0,1.0,0.0,0.0,849.0,-117.209774,373.0,0.0,1.0,1.0,32.85723,6754-WKSHP,0.0,68.0,,1
60,92028.0,42239.0,0.0,0.0,1.0,0.0,0.0,314.0,-115.97453035622141,328.0,0.0,1.0,1.0,34.31206839919362,9693-XMUOB,0.0,69.0,3.0,1
61,92397.0,4253.0,0.0,0.0,1.0,0.0,0.0,1091.0,-117.61826299999998,486.0,0.0,0.0,1.0,34.358321000000004,2455-USLMV,0.0,72.0,3.0,3
62,92567.0,7344.0,0.2648549881070236,1.0,1.0,0.0,0.0,543.3345840180094,-117.102244,521.0,0.0,1.0,1.0,33.827690000000004,2075-PUEPR,0.0,72.0,3.0,3
63,92606.0,17621.0,0.0,0.0,1.0,0.0,0.0,448.0,-117.82417199999999,537.0,0.0,0.0,1.0,35.14313470847189,4450-YOOHP,0.0,68.0,1.0,1
64,60.152399393069295,14.906828578759963,0.0,0.0,1.0,0.0,0.0,219.0,-117.862734,0.5041646702310107,0.5040402475712342,0.0,1.0,33.600986999999996,3012-VFFMN,0.0,68.0,3.0,3
65,92655.0,8660.0,0.0,0.7018480981454104,0.36372369388591,0.1327316525997865,0.0,605.0,-117.98588000000001,555.0,0.0,1.0,1.0,33.744439,6077-BDPXA,0.0,75.0,,3
66,92661.0,4242.0,0.0,1.0,1.0,0.0,0.0,660.0,-117.902304,559.0,0.0,1.0,1.0,33.601309,4821-WQOYN,0.0,74.0,2.0,3
67,168.20319645721813,42.46256893075013,0.0,0.0,1.0,0.0,0.0,660.0,-117.927024,1.4020657504838938,0.0,1.0,1.0,33.62251,9786-YWNHU,0.0,78.0,1.0,3
68,93101.0,31727.0,0.0,1.0,1.0,0.0,0.0,879.0,-119.710008,635.0,0.0,0.6866130203191332,1.4516219112476434,34.419203,7609-YBPXG,0.0,79.0,1.0,1
69,93110.0,15757.0,0.0,1.0,1.0,0.0,0.0,879.0,-116.24098225642967,640.0,0.0,1.0,1.27003369230517,34.437945,0282-NVSJS,0.0,69.0,3.0,3
70,92592.0,46171.0,0.0,0.0,1.0,0.0,0.0,982.0,-117.029473,532.0,0.0,1.0,1.0,33.507255,1478-VPOAD,0.0,65.0,3.0,1
71,93591.0,6787.0,0.0,1.0,1.0,0.0,0.0,720.0,-117.79593,788.0,0.0,0.0,1.0,34.598221,4816-LXZYW,0.0,66.0,3.0,1
72,93612.0,33856.0,0.0,1.0,1.0,0.0,0.0,201.0,-117.60269516033708,799.0,0.0,0.0,1.0,36.814539,3411-WLRSQ,0.0,1.375483858184693,3.0,1
73,93615.0,5519.0,0.0,0.0,1.0,0.0,0.0,237.0,-119.28548400000001,801.0,0.0,0.0,1.0,36.497895,1335-MXCSE,0.0,74.0,3.0,1
74,93621.0,506.0,0.0,0.0,1.0,0.0,0.0,273.0,-119.14033799999999,805.0,0.5909045098303086,0.0,1.0,36.789213000000004,8024-XNAFQ,0.0,80.0,1.0,2
75,93933.0,21759.0,0.0,1.0,1.0,0.0,0.0,574.236958441163,-121.758398,874.0,0.0,0.0,1.0,35.55250529508439,2777-PHDEI,0.0,75.0,2.0,4
76,218.12680054454663,55.18131955193968,0.0,1.0,1.0,0.0,0.0,863.0,-120.864443,1.817059864816834,0.0,1.0,1.0,36.125529,7921-BEPCI,0.0,65.0,2.0,2
77,94123.0,22920.0,0.0,1.0,1.0,0.0,0.0,852.0,-122.436975,931.0,0.0,0.0,1.0,37.800253999999995,3134-DSHVC,0.0,79.0,1.0,5
78,94402.0,23393.0,0.0,1.0,1.0,0.0,0.0,868.0,-122.317723,946.0,0.0,0.0,1.0,37.556634,0774-IFUVM,0.0,71.0,,1
79,94520.0,36186.0,0.0,1.0,1.0,0.0,0.0,600.6728374008009,-122.039144,964.0,0.0,0.0,1.0,38.013825,9948-YPTDG,0.0,69.0,1.0,1
80,94970.0,781.0,0.0,0.6985318212731153,0.36569813809742363,0.0,0.0,950.0,-122.65756200000001,1078.0,0.0,0.0,1.0,36.47053889248558,7852-LECYP,0.0,75.0,1.0,1
81,95039.0,899.0,0.0,0.6233581224568168,1.0,0.0,0.0,637.0,-121.781632,1102.0,0.5248850125355004,1.0,1.0,36.863303,6308-CQRBU,0.0,66.0,1.0,1
82,95127.0,60620.0,0.0,0.017812439615302954,1.0,0.0,0.0,858.0,-121.79586699999999,1133.0,0.049672698130166094,1.0,1.0,35.053489525917065,0594-UFTUL,0.0,1.3627378780221553,1.0,1
83,95303.0,809.0,0.0,1.0,1.0,0.0,0.0,58.0,-120.672724,1187.0,0.6029427524973969,0.0,1.0,37.4695,8564-LDKFL,0.0,80.0,1.0,2
84,95323.0,1055.0,0.24687409197070356,0.0,1.0,0.0,0.0,418.0,-118.3897099475015,1202.0,0.0,1.0,1.0,37.605926000000004,5808-TOTXO,0.0,68.0,1.0,2
85,95488.0,309.0,0.0,1.0,1.0,0.0,0.0,1062.0,-123.767578,1310.0,0.0,1.0,1.0,39.724433000000005,2982-IHMFT,0.0,78.0,1.0,2
86,95610.0,43718.0,0.0,0.6522473584807196,1.0,0.0,0.0,191.0,-121.271616,1370.0,0.0,0.0,1.2824911610266754,38.69508,4226-KKDON,0.0,70.0,,1
87,95638.0,1745.0,0.0,0.6514613968743875,1.0,0.0,0.0,413.0,-121.12388600000001,1395.0,0.546939386847913,1.0,1.0,38.313447,4124-MMETB,0.0,69.0,3.0,5
88,95703.0,1526.0,0.0,0.0,1.0,0.13350503364952773,0.0,33.0,-120.98881399999999,1443.0,0.0,0.0,1.0,38.983388,1422-DGUBX,0.0,78.0,3.0,2
89,95838.0,34894.0,0.2808090403284175,0.0,1.0,0.0,0.0,835.0,-121.44243300000001,1487.0,0.565413045390302,0.0,1.0,38.646096,9101-BWFSS,0.0,75.0,,4
90,95920.0,303.0,0.0,0.0,1.0,0.0,0.0,551.3802297589018,-121.93637199999999,1502.0,0.0,0.646827136274539,1.0,39.449794,2302-OUZXB,0.0,75.0,1.0,2
91,95971.0,6189.0,0.0,1.0,1.0,0.12414031023807222,0.0,788.0,-121.04116599999999,1542.0,0.0,1.0,1.0,36.723240522223584,9696-RMYBA,0.0,70.0,,1
92,95984.0,73.0,0.0,0.0,1.0,0.0,0.0,1012.0,-121.06238400000001,1553.0,0.0,0.0,1.0,40.022184,9626-VFRGG,0.0,69.0,1.0,1
93,96006.0,615.0,0.0,0.0,1.0,0.0,0.0,3.0,-120.91316100000002,1562.0,0.5463357337016799,1.0,1.0,41.171578000000004,7883-ROJOC,0.0,70.0,1.0,1
94,96080.0,26438.0,0.0,0.0,1.0,0.13180959930123015,0.0,801.0,-122.388361,1619.0,0.0,0.0,1.0,40.186772,1016-DJTSV,0.0,77.0,,4
95,96125.0,348.0,0.0,1.0,1.0,0.0,0.0,915.0,-120.636358,1654.0,0.0,0.607082833071385,1.0,39.600599,7270-BDIOA,0.0,70.0,2.0,5
96,239.49714776358232,61.02199218229692,0.0,0.0,1.0,0.0,0.0,975.0,-0.3059145029922595,1.9907737871212172,0.0,0.0,1.0,39.241240000000005,1047-NNCBF,0.0,68.0,2.0,2
97,90007.0,45025.0,0.0,0.0,0.002558735100368478,0.0,0.0,550.0,-118.28515,7.0,0.0,0.0,1.0,33.46601956399242,5062-CJJKH,0.0,0.7745897971152252,1.0,2
98,92121.0,4258.0,0.0,0.010629492121532054,1.0,0.0,0.0,849.0,-117.202937,372.0,0.0,0.0,1.0,32.898613,6645-MXQJT,0.0,0.9855223767129564,3.0,1
99,90230.0,31963.0,0.0,0.0,1.0,0.0,0.0,569.2455454618519,-118.39703999999999,70.0,0.0,0.0,1.0,33.993990999999994,0582-AVCLN,0.0,77.0,3.0,4
100,90640.0,62425.0,0.0,1.0,0.38809234412382526,0.0,0.0,625.0,-118.10996200000001,125.0,0.0,1.0,1.0,34.015217,5884-FBCTL,0.0,80.0,,2
101,90713.0,27563.0,0.24431798584808836,1.0,1.0,0.0,0.0,508.0,-118.112532,136.0,0.0,1.0,1.0,33.847755,8200-KLNYW,0.0,66.0,3.0,4
102,15.333999699130501,3.4755279152636676,0.0,1.0,1.0,0.13647238341420817,0.0,36.0,-118.04773200000001,0.13173860425717332,0.0,0.0,1.0,34.128284,6584-VQMYT,0.0,79.0,1.0,2
103,91304.0,49242.0,0.0,1.0,1.0,0.0,0.0,603.0383006242853,-118.63265600000001,192.0,0.0,0.0,1.0,34.224377000000004,5843-TTHGI,0.0,80.0,3.0,3
104,91381.0,9937.0,0.0,0.0,1.0,0.0,0.0,540.6547938808868,-118.615583,221.0,0.5764271327871295,0.0,1.0,34.364153,3729-OWRVL,0.0,78.0,2.0,4
105,171.17626567559182,43.21840728309918,0.0,1.0,1.0,0.0,0.0,672.0,-118.40002199999999,1.426795434319885,0.0,0.0,1.3748747340451155,34.207295,1135-LMECX,0.0,75.0,1.0,5
106,91915.0,9278.0,0.0,1.0,1.0,0.00909402889716913,0.0,190.0,-116.97595,298.0,0.06442880072193051,1.0,1.0,32.605012,6952-OMNWB,0.0,1.754748112898657,2.0,1
107,175.94731624523519,44.823544094307174,0.0,0.0,1.0,0.0,0.0,716.0,-0.22474089331831978,1.4625920364522456,0.0,1.0,1.0,33.384345,7217-JYHOQ,0.0,75.0,1.0,1
108,92084.0,44692.0,0.0,0.0,0.3755385337879351,0.0,0.0,1037.0,-117.200024,350.0,0.0,0.0,1.4099884437857664,34.274712286409844,8884-FEEWR,0.0,77.0,,4
109,92210.0,3873.0,0.2741469448388644,0.0,1.0,0.0,0.0,443.0,-114.63042833495962,387.0,0.0,0.0,1.429401103479317,33.537646,8755-OGKNA,0.0,78.0,3.0,1
110,92241.0,5529.0,0.0,0.0,1.0,0.0,0.0,255.0,-116.250973,400.0,0.0,0.0,1.0,33.832799,5501-TVMGM,0.0,69.0,1.0,3
111,92382.0,5395.0,0.0,0.662822881917759,1.0,0.0,0.0,834.0,-117.07683,480.0,0.0,0.6145976149886139,1.0,34.186211,3211-AAPKX,0.0,71.0,1.0,1
112,92408.0,12149.0,0.0,0.7362082115079015,1.0,0.0,0.0,845.0,-117.25810700000001,493.0,0.0,0.0,1.447541098259128,34.084909,7439-DKZTW,0.0,79.0,3.0,3
113,128.97280170853023,32.459595462764966,0.0,1.0,1.0,0.0,0.0,500.0,-117.31820400000001,1.0760438106034351,0.0,0.0,1.0,33.705836,3778-FOAQW,0.0,65.0,2.0,1
114,92620.0,26419.0,0.0,1.0,1.0,0.0,0.0,574.1303155762268,-116.06600271810727,542.0,0.0,1.0,1.4165739413047789,33.716136,3976-NLDEZ,0.0,77.0,3.0,4
115,92625.0,13422.0,0.0,1.0,1.0,0.0,0.0,553.3840954936221,-117.862734,544.0,0.0,1.0,1.0,33.600986999999996,3181-MIZBN,0.0,65.0,2.0,4
116,93516.0,2241.0,0.0,0.0,1.0,0.0,0.0,102.0,-117.73045,757.0,0.5474723787007714,0.0,1.0,34.957029999999996,0621-CXBKL,0.0,74.0,,5
117,93551.0,34045.0,0.018807749126406217,0.017245858537875,1.0,0.0,0.0,591.6774113921765,-118.256358,779.0,0.0,1.0,1.0,34.613476,4598-ZADCK,0.0,1.3517565633307702,1.0,1
118,93627.0,152.0,0.0,0.0,1.0,0.0,0.0,411.0,-120.118055,811.0,0.0,1.0,1.0,36.520537,0214-JHPFW,0.0,69.0,2.0,4
119,94019.0,17929.0,0.0,0.0,1.0,0.0,0.0,399.0,-117.45803785186808,887.0,0.0,0.6554088269088799,1.0,37.45567,4090-KPJIP,0.0,76.0,1.0,3
120,94021.0,148.0,0.0,1.0,0.37829323778996504,0.0,0.0,541.0,-122.26308,889.0,0.0,1.0,1.0,37.266388,6609-MXJHJ,0.0,78.0,2.0,1
121,94519.0,18650.0,0.0,0.6918966715938358,1.0,0.0,0.0,213.0,-122.012188,963.0,0.0,1.0,1.0,35.853972634704,1952-DVVSW,0.0,74.0,2.0,2
122,94533.0,77683.0,0.0,1.0,1.0,0.0,0.0,312.0,-122.02711000000001,970.0,0.0,1.0,1.0,38.287136,2007-QVGAW,0.0,71.0,2.0,4
123,94569.0,173.0,0.0,0.0,1.0,0.0,0.0,776.0,-122.196821,997.0,0.5185176246144133,0.0,1.0,38.035707,2696-NARTR,0.0,70.0,1.0,3
124,94601.0,54876.0,0.0,1.0,1.0,0.0,0.0,686.0,-122.219268,1019.0,0.0,0.0,1.0,37.776523,1897-RCFUM,0.0,1.375483858184693,3.0,3
125,219.94541392087044,55.6376479916199,0.0,1.0,1.0,0.0,0.0,870.0,-122.34263500000002,1.832246535581524,0.0,0.0,1.0,37.980269,7321-ZNSLA,0.0,78.0,2.0,3
126,220.69132790023653,55.82715709922017,0.0,0.0,1.0,0.0,0.0,873.0,-122.546024,1.8384521941746494,0.0,0.0,1.0,38.018065,8016-ZMGMO,0.0,74.0,3.0,1
127,60.94487729051132,15.087580818287917,0.0,0.7290451070812366,1.0,0.0,0.0,221.0,-122.51169399999999,0.5109618308585373,0.0,1.0,1.0,37.924014,2869-ADAWR,0.0,78.0,1.0,1
128,95037.0,41707.0,0.0,0.6237410250437389,1.0,0.0,0.0,633.0,-121.649371,1101.0,0.0,0.0,1.0,37.161544,4816-OKWNX,0.0,67.0,,1
129,95110.0,18197.0,0.2780468613794029,0.0,1.0,0.0,0.0,858.0,-121.91001899999999,1118.0,0.0,0.0,1.0,37.34667,0932-YIXYU,0.0,80.0,1.0,2
130,95348.0,23100.0,0.0,0.0,1.0,0.0,0.0,600.0,-120.514191,1219.0,0.6042452418743963,1.0,1.0,37.40122,8865-TNMNX,0.0,78.0,1.0,1
131,95355.0,47613.0,0.0,0.0,1.0,0.0,0.0,618.0,-120.94659399999999,1223.0,0.0,1.0,1.0,37.672906,6214-EDAKZ,0.0,78.0,3.0,1
132,95388.0,11463.0,0.0,0.0,1.0,0.0,0.0,1081.0,-120.59958700000001,1247.0,0.0,0.595336992468492,1.0,37.421299,0402-CQAJN,0.0,69.0,1.0,2
133,95426.0,1591.0,0.2575098591204676,0.0,1.0,0.0,0.0,205.0,-122.73203000000001,1266.0,0.0,0.0,1.0,38.838088,6048-QBXKL,0.0,74.0,,1
134,95628.0,40750.0,0.0,0.0,1.0,0.0,0.0,614.3504216927515,-120.39833206976256,1385.0,0.0,0.0,1.3725860501273095,38.652065,4378-BZYFP,0.0,75.0,1.0,4
135,95636.0,659.0,0.0,1.0,1.0,0.0,0.0,389.0,-120.522149,1393.0,0.0,0.6328279049744086,1.0,38.636102,2359-KMGLI,0.0,73.0,,2
136,95637.0,228.0,0.0,0.0,0.3515429362597174,0.0,0.0,396.0,-122.196202,1394.0,0.0,0.0,1.0,38.830739,0795-GMVQO,0.0,72.0,3.0,5
137,95650.0,11191.0,0.0,0.0,1.0,0.0,0.0,547.0,-121.171375,1403.0,0.0,1.0,1.249427477262412,38.809175,9821-POOTN,0.0,68.0,1.0,3
138,95666.0,5501.0,0.0,0.6640353449782855,1.0,0.0,0.0,756.0,-119.00288593024733,1415.0,0.0,1.0,1.0,36.62242905116377,7682-AZNDK,0.0,71.0,,3
139,95939.0,587.0,0.0,1.0,1.0,0.0,0.0,295.0,-122.594879,1515.0,0.0,0.0,1.0,39.53222,1763-KUAAW,0.0,76.0,1.0,2
140,95987.0,4579.0,0.0,1.0,1.0,0.0,0.0,1069.0,-122.284654,1555.0,0.0,0.0,1.0,39.117537,6413-XKKPU,0.0,78.0,,3
141,274.94482647887247,69.71975924239679,0.0,1.0,1.0,0.0,0.0,1097.0,-121.70606000000001,2.2887374691285842,0.03383546999144193,0.0,1.0,0.10601766890068494,2386-OWURY,0.0,1.3844078970631755,1.0,2
142,96040.0,397.0,0.0,0.0,1.0,0.13917629478522714,0.0,552.2237182428509,-121.474529,1591.0,0.5913526304581228,1.0,1.0,40.789799,5693-PIPCS,0.0,76.0,1.0,1
143,96088.0,4231.0,0.0,0.0,1.0,0.0,0.0,913.0,-121.827524,1624.0,0.0,0.0,1.0,40.497440999999995,7966-YOTQW,0.0,75.0,1.0,1
144,90240.0,24908.0,0.0,1.0,1.0,0.0,0.0,266.0,-118.120993,72.0,0.6090447960198948,1.0,1.0,34.05186634235052,6650-VJONK,0.0,77.0,1.0,3
145,90263.0,11.0,0.0,0.0,1.0,0.0,0.0,571.0,-112.05232150286074,84.0,0.5909045098303086,0.0,1.0,34.037037,5839-SUYVZ,0.0,80.0,3.0,4
