,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,ID,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Category
10,5939-SXWHM,1.0,1.0,77.0,0.0,1.0,1.0,,0.0,,,,,,,,,1.0,1.0,1.0,1.0,5.0,,0.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.2,40.2,0.0,0.0,0.0,40.2,,2.0
11,6463-HHXJR,1.0,1.0,66.0,0.0,1.0,,0.0,0.0,0.0,0.0,16.0,91901.0,32.827184,-116.70372900000001,290.0,16486.0,1.0,0.0,0.0,8.0,,1.0,1.78,0.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,74.5,606.55,0.0,0.0,14.24,,2.0,
12,3522-CDKHF,1.0,1.0,77.0,0.0,1.0,1.0,0.0,,0.0,0.0,849.0,92122.0,32.85723,-117.209774,373.0,34902.0,1.0,1.0,1.0,24.0,3.0,1.0,16.1,0.0,1.0,,12.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,93.15,2231.05,0.0,0.0,386.4,2617.4500000000007,2.0,1.0
13,9351-LZYGF,,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,92122.0,32.85723,-117.209774,373.0,34902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14,8999-XXGNS,1.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,92122.0,,-117.209774,373.0,34902.0,1.0,0.0,0.0,2.0,5.0,1.0,13.17,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,70.35,139.05,0.0,0.0,26.34,165.39,,5.0
15,9540-JYROE,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,849.0,92122.0,32.85723,-117.209774,373.0,34902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
16,4615-PIVVU,1.0,,79.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,1.0,,1.0,11.0,0.0,1.0,29.54,0.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,19.95,214.75,0.0,0.0,324.94,539.69,1.0,
17,7401-RUBNK,1.0,0.0,66.0,0.0,1.0,1.0,,0.0,0.0,0.0,849.0,92122.0,32.85723,-117.209774,373.0,34902.0,1.0,1.0,2.0,55.0,2.0,,42.82,1.0,1.0,2.0,27.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,85.45,4874.7,0.0,90.0,2355.1,7319.799999999998,1.0,
18,5701-GUXDC,1.0,1.0,77.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,3.0,5.0,,9.22,1.0,1.0,2.0,14.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,81.35,233.7,0.0,0.0,27.660000000000004,261.36,1.0,
19,9609-BENEA,1.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,988.0,92274.0,33.53604,,421.0,17018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
20,1723-HKXJQ,1.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,1.0,26.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,28.45,131.05,0.0,0.0,0.0,131.05,2.0,2.0
21,0479-HMSWA,1.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,412.0,92544.0,33.644585,,510.0,39264.0,1.0,0.0,0.0,20.0,0.0,1.0,48.73,,1.0,,12.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,94.1,1782.4,0.0,,974.6,2837.0,1.0,1.0
22,7750-EYXWZ,1.0,0.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,92571.0,,-117.20166599999999,523.0,26357.0,1.0,1.0,2.0,,,1.0,,0.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1929.35,0.0,,189.54,2118.89,1.0,3.0
23,3146-MSEGF,1.0,0.0,68.0,0.0,,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,45.81,1.0,1.0,2.0,21.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,85.7,85.7,0.0,0.0,45.81,131.51,,1.0
24,7929-DMBCV,1.0,1.0,75.0,0.0,,,0.0,0.0,0.0,0.0,961.0,,34.420998,-119.60136999999999,,,1.0,1.0,3.0,49.0,2.0,1.0,,1.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,90.05,4547.25,0.0,0.0,,,2.0,1.0
25,3580-REOAC,1.0,1.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,93201.0,35.869626000000004,-119.49877099999999,643.0,1054.0,1.0,0.0,0.0,56.0,2.0,1.0,48.8,1.0,1.0,2.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,104.55,5794.65,,0.0,,8527.449999999999,1.0,
26,5614-DNZCE,1.0,,75.0,0.0,1.0,1.0,0.0,,0.0,0.0,142.0,93208.0,36.057458000000004,-118.591951,650.0,191.0,1.0,1.0,7.0,20.0,0.0,1.0,,1.0,1.0,2.0,10.0,0.0,0.0,0.0,,1.0,1.0,,1.0,0.0,1.0,0.0,94.55,1899.65,0.0,0.0,,2005.85,1.0,1.0
27,2550-AEVRU,1.0,1.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,982.0,92592.0,33.507255,-117.029473,532.0,46171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
28,4906-ZHGPK,1.0,1.0,69.0,0.0,1.0,,0.0,0.0,0.0,0.0,,92129.0,32.961064,-117.13491699999999,379.0,47224.0,1.0,0.0,0.0,,0.0,,43.99,0.0,1.0,1.0,27.0,1.0,0.0,,0.0,,0.0,0.0,1.0,,1.0,0.0,49.25,91.1,0.0,0.0,87.98,179.07999999999996,2.0,
29,7207-RMRDB,1.0,1.0,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,849.0,92129.0,,-117.13491699999999,379.0,47224.0,1.0,1.0,1.0,33.0,0.0,,27.78,1.0,1.0,,8.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,94.5,,0.0,0.0,,4022.29,3.0,5.0
30,2424-WVHPL,1.0,1.0,,0.0,,0.0,,,0.0,0.0,,92129.0,32.961064,,379.0,47224.0,1.0,0.0,0.0,20.0,0.0,1.0,44.44,1.0,,2.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,98.55,1842.8,0.0,120.0,,2851.6,3.0,1.0
31,4342-HFXWS,1.0,0.0,65.0,,1.0,0.0,0.0,0.0,0.0,0.0,87.0,93606.0,36.798882,-120.01951100000001,794.0,807.0,1.0,0.0,,,0.0,1.0,2.37,1.0,1.0,,20.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,110.0,4874.8,0.0,0.0,109.02,4983.8200000000015,1.0,1.0
32,1866-NXPSP,1.0,1.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,902.0,93662.0,36.545322,-119.64228100000001,835.0,26213.0,1.0,,1.0,7.0,0.0,1.0,21.91,1.0,1.0,0.0,11.0,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,95.6,644.35,,,153.37,797.72,,1.0
33,2135-DQWAQ,1.0,0.0,65.0,0.0,1.0,0.0,0.0,,0.0,0.0,944.0,93675.0,36.719141,-119.20267700000001,843.0,3146.0,1.0,0.0,0.0,4.0,0.0,1.0,36.93,0.0,1.0,2.0,,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,78.85,292.8,0.0,0.0,147.72,440.52,3.0,5.0
34,5016-ETTFF,1.0,1.0,65.0,0.0,1.0,0.0,0.0,,0.0,0.0,852.0,94102.0,37.7795,-122.419233,914.0,28998.0,1.0,0.0,0.0,9.0,0.0,1.0,48.71,1.0,1.0,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,100.5,918.6,0.0,0.0,438.39,1356.99,,
35,9115-YQHGA,1.0,1.0,69.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,10.0,0.0,1.0,5.46,0.0,1.0,2.0,24.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.85,688.65,,30.0,54.6,773.25,,1.0
36,5792-JALQC,1.0,1.0,75.0,0.0,1.0,1.0,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,36.92,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,73.55,0.0,,36.92,110.47,2.0,4.0
37,8800-JOOCF,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,721.0,94304.0,37.386978000000006,-122.177746,942.0,1723.0,1.0,0.0,0.0,4.0,0.0,1.0,6.68,1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,84.6,360.1,0.0,0.0,26.72,386.82000000000005,1.0,
38,8883-ANODQ,1.0,1.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,94512.0,38.140719,-121.838298,957.0,138.0,1.0,0.0,0.0,35.0,0.0,1.0,20.83,1.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,99.05,3395.8,0.0,,,,,5.0
39,1023-BQXZE,1.0,1.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,94514.0,37.83323,-121.60146100000001,959.0,10153.0,1.0,0.0,0.0,2.0,5.0,1.0,26.62,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,1.0,44.95,85.15,0.0,0.0,53.24,138.39,2.0,5.0
40,7596-IIWYC,,1.0,73.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,94550.0,37.571748,-121.65956200000001,982.0,75929.0,1.0,1.0,2.0,44.0,0.0,,,,,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.35,1359.7,0.0,0.0,0.0,1359.7,1.0,1.0
41,5590-YRFJT,1.0,0.0,76.0,0.0,,1.0,0.0,0.0,,,,,,,,,1.0,,1.0,33.0,0.0,1.0,33.19,1.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,80.6,2656.5,0.0,0.0,1095.27,3751.77,,
42,4078-SAYYN,1.0,,65.0,0.0,1.0,,0.0,0.0,0.0,0.0,874.0,94583.0,37.766556,-121.97678400000001,1006.0,44078.0,1.0,0.0,,4.0,,1.0,49.5,1.0,,2.0,23.0,0.0,,0.0,,,1.0,1.0,1.0,0.0,1.0,0.0,,424.45,0.0,,198.0,622.45,2.0,1.0
43,2884-GBPFB,,1.0,75.0,0.0,1.0,,0.0,,0.0,0.0,769.0,94588.0,37.685052,-121.91206100000001,1010.0,28568.0,1.0,1.0,1.0,27.0,0.0,1.0,10.6,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.5,1893.95,0.0,0.0,286.2,2180.15,1.0,1.0
44,4355-CVPVS,1.0,0.0,68.0,0.0,1.0,1.0,,0.0,0.0,0.0,74.0,94707.0,37.897753,,1038.0,11889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0
45,8883-GRDWQ,1.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,94710.0,37.872902,-122.30370800000001,1041.0,8157.0,1.0,0.0,0.0,8.0,5.0,1.0,42.93,0.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,92.1,729.95,0.0,0.0,343.44,,1.0,1.0
46,1657-DYMBM,1.0,1.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,333.0,94933.0,38.010092,-122.68944199999999,1059.0,1025.0,1.0,,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,43.65,,0.0,0.0,0.0,526.95,1.0,1.0
47,1618-CFHME,1.0,,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,363.0,95020.0,37.03889,-121.52895500000001,1095.0,49968.0,1.0,0.0,0.0,,0.0,1.0,3.96,0.0,1.0,2.0,27.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,89.7,1047.7,0.0,0.0,,1091.26,,3.0
48,5130-IEKQT,1.0,1.0,74.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,17.0,,1.0,,1.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.45,1622.45,0.0,0.0,479.06,2101.51,3.0,1.0
49,6674-KVJHG,1.0,0.0,73.0,0.0,1.0,1.0,,0.0,0.0,0.0,858.0,95135.0,37.28682,-121.723877,1141.0,15798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
50,1090-ESELR,1.0,0.0,74.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,365.0,95232.0,,-120.57930400000001,1169.0,21.0,1.0,1.0,1.0,3.0,5.0,,3.29,,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,80.4,224.05,0.0,0.0,9.87,,2.0,3.0
51,5286-YHCVC,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209.0,95310.0,38.085839,-120.37855,1191.0,2144.0,1.0,0.0,0.0,21.0,0.0,1.0,34.62,0.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,60.05,1236.15,0.0,0.0,727.02,,1.0,1.0
52,7839-NUIAA,1.0,0.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,304.0,92027.0,33.141265000000004,-116.967221,327.0,48690.0,1.0,0.0,0.0,16.0,0.0,1.0,38.75,1.0,1.0,2.0,16.0,,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,96.15,1529.2,0.0,,620.0,2149.2,,
53,4163-KIUHY,1.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,508.0,90712.0,33.840524,-118.148403,135.0,30173.0,1.0,,0.0,46.0,0.0,1.0,6.13,0.0,1.0,2.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,0.0,0.0,281.98,4706.18,2.0,1.0
54,5889-JTMUL,1.0,1.0,74.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,15.0,0.0,1.0,45.25,,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,85.6,1345.55,0.0,0.0,678.75,2024.3,1.0,1.0
55,2165-VOEGB,1.0,1.0,76.0,0.0,,0.0,0.0,0.0,0.0,0.0,63.0,,,-124.049485,,,1.0,0.0,0.0,16.0,0.0,1.0,19.18,1.0,1.0,2.0,22.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,,1.0,0.0,86.6,1281.0,0.0,0.0,,1587.88,3.0,2.0
56,2612-PHGOX,1.0,0.0,75.0,0.0,1.0,,0.0,,0.0,0.0,539.0,95551.0,40.665952000000004,,1340.0,1447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
57,7134-MJPDY,1.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.0,95618.0,38.544002,-121.68555900000001,1376.0,648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
58,1282-IHQAC,1.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,2.0,0.0,1.0,19.27,1.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,93.85,170.85,0.0,0.0,,209.39,,5.0
59,6619-RPLQZ,1.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1064.0,95692.0,39.043387,-121.40983700000001,1438.0,3600.0,1.0,0.0,0.0,9.0,0.0,1.0,30.8,,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,84.4,732.5,0.0,0.0,277.2,1009.7,2.0,
60,5244-IRFIH,1.0,,65.0,,1.0,0.0,0.0,,0.0,0.0,151.0,95923.0,40.171312,-121.120605,1504.0,86.0,1.0,0.0,,22.0,4.0,1.0,40.18,1.0,1.0,2.0,8.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,2082.95,0.0,100.0,883.96,3066.91,,1.0
61,2868-SNELZ,1.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,334.0,95942.0,40.077028000000006,,1517.0,1351.0,1.0,,0.0,15.0,4.0,1.0,,1.0,1.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.65,1146.65,,0.0,695.7,1842.35,3.0,3.0
62,2229-VWQJH,1.0,1.0,71.0,,1.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.0,10.0,4.0,1.0,41.37,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,95.35,898.35,0.0,0.0,413.7,1312.05,1.0,
63,7801-KICAO,1.0,0.0,76.0,0.0,1.0,0.0,0.0,,0.0,0.0,314.0,92028.0,33.362575,-117.299644,328.0,42239.0,1.0,0.0,0.0,3.0,0.0,1.0,30.14,,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,45.0,127.1,,,90.42,227.52,3.0,1.0
64,0196-JTUQI,,1.0,77.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,524.0,96052.0,40.704293,,1599.0,1845.0,1.0,1.0,,12.0,4.0,1.0,6.97,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,80.45,950.2,0.0,0.0,83.64,1033.84,2.0,1.0
65,0014-BMAQU,1.0,1.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,849.0,,32.957195,,,,1.0,1.0,,13.0,4.0,1.0,1.47,0.0,1.0,2.0,5.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,,89.05,1169.35,0.0,0.0,19.11,1188.4599999999996,,1.0
66,7248-VZQLC,1.0,0.0,77.0,0.0,1.0,0.0,,0.0,0.0,0.0,849.0,92130.0,,-117.202542,380.0,28201.0,1.0,0.0,,23.0,4.0,1.0,31.17,0.0,1.0,2.0,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,94.75,2293.6,0.0,0.0,716.9100000000002,,2.0,1.0
67,4316-XCSLJ,1.0,0.0,80.0,0.0,1.0,,0.0,0.0,0.0,0.0,849.0,92130.0,,-117.202542,380.0,28201.0,1.0,,1.0,17.0,,1.0,36.82,1.0,1.0,,6.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,85.35,1463.45,0.0,,625.94,2089.390000000001,1.0,1.0
68,4713-LZDRV,1.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,,0.0,,0.0,1.0,40.93,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,45.05,770.6,0.0,0.0,695.81,1466.41,1.0,
69,4781-ZXYGU,1.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,,32.957195,-117.202542,,,1.0,0.0,,1.0,,,,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,79.1,79.1,,0.0,,121.4,3.0,1.0
70,7572-KPVKK,1.0,1.0,68.0,0.0,,0.0,0.0,0.0,0.0,0.0,849.0,,32.898613,-117.202937,,,1.0,0.0,0.0,1.0,5.0,1.0,39.78,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,50.15,50.15,0.0,0.0,39.78,89.93,2.0,1.0
71,7398-LXGYX,1.0,0.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,416.0,90254.0,33.865320000000004,-118.396336,80.0,18693.0,1.0,0.0,0.0,1.0,5.0,1.0,34.51,0.0,1.0,,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,69.6,0.0,,34.51,104.11,1.0,1.0
72,0799-DDIHE,1.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,119.0,90620.0,33.845706,-118.012204,119.0,44442.0,1.0,0.0,0.0,41.0,0.0,1.0,27.95,1.0,1.0,2.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,0.0,113.2,4689.5,0.0,0.0,1145.95,5835.45,,
73,9128-CPXKI,1.0,1.0,68.0,0.0,1.0,0.0,,0.0,0.0,0.0,119.0,,33.874224,-117.99336799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
74,7594-LZNWR,1.0,1.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,939.0,91030.0,34.110444,-118.156957,170.0,23984.0,1.0,1.0,1.0,32.0,0.0,1.0,,1.0,,2.0,10.0,0.0,,0.0,0.0,,1.0,1.0,1.0,,0.0,0.0,85.3,2661.1,0.0,0.0,1587.2,4248.3,,1.0
75,9122-UMROB,1.0,,70.0,0.0,1.0,1.0,,0.0,0.0,0.0,366.0,91202.0,34.167926,-118.26753899999999,181.0,21990.0,1.0,1.0,1.0,,0.0,0.0,0.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,44.85,2572.95,12.07,0.0,,2560.88,2.0,3.0
76,6557-BZXLQ,1.0,1.0,71.0,0.0,1.0,,0.0,0.0,0.0,0.0,366.0,,34.136306,-118.26036,,,1.0,0.0,0.0,1.0,5.0,,15.28,0.0,1.0,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.1,45.1,,,15.28,,2.0,3.0
77,4727-MCYZG,,1.0,75.0,0.0,,0.0,0.0,,0.0,0.0,811.0,,34.200175,,,,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,26.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,43.3,43.3,0.0,0.0,0.0,43.3,3.0,5.0
